,date,iso_code,total_cases_per_million,people_vaccinated_per_hundred,median_age,population_density,total_deaths_per_million
117109,27/6/21,SWE,107173.126,48.48,41,24.718,1438.855
117110,28/6/21,SWE,107173.126,,41,24.718,1438.855
117111,29/6/21,SWE,107256.491,,41,24.718,1439.544
117112,30/6/21,SWE,107280.801,,41,24.718,1439.84
117571,2/1/21,CHE,51895.624,0.07,43.1,214.243,918.938
117572,3/1/21,CHE,51895.624,0.07,43.1,214.243,927.658
117573,4/1/21,CHE,53004.569,0.11,43.1,214.243,935.46
117574,5/1/21,CHE,53465.816,0.2,43.1,214.243,943.263
117575,6/1/21,CHE,54017.477,0.26,43.1,214.243,950.835
117576,7/1/21,CHE,54473.562,0.34,43.1,214.243,958.408
117577,8/1/21,CHE,54842.904,0.43,43.1,214.243,963.227
117578,9/1/21,CHE,54842.904,0.46,43.1,214.243,970.57
117579,10/1/21,CHE,54842.904,0.46,43.1,214.243,978.028
117580,11/1/21,CHE,55591.341,0.54,43.1,214.243,985.257
117581,12/1/21,CHE,55918.46,0.66,43.1,214.243,992.026
117582,13/1/21,CHE,56262.789,0.78,43.1,214.243,999.255
117583,14/1/21,CHE,56546.651,0.9,43.1,214.243,1004.877
117584,15/1/21,CHE,56821.564,1.02,43.1,214.243,1013.253
117585,16/1/21,CHE,56821.564,1.07,43.1,214.243,1017.842
117586,17/1/21,CHE,56821.564,1.08,43.1,214.243,1023.465
117587,18/1/21,CHE,57361.178,1.21,43.1,214.243,1029.431
117588,19/1/21,CHE,57620.486,1.4,43.1,214.243,1037.004
117589,20/1/21,CHE,57933.377,1.62,43.1,214.243,1041.593
117590,21/1/21,CHE,58186.375,1.88,43.1,214.243,1047.33
117591,22/1/21,CHE,58433.75,2.1,43.1,214.243,1052.952
117592,23/1/21,CHE,58433.75,2.17,43.1,214.243,1058.345
117593,24/1/21,CHE,58433.75,2.18,43.1,214.243,1063.852
117594,25/1/21,CHE,58929.419,2.36,43.1,214.243,1068.098
117595,26/1/21,CHE,59145.586,2.62,43.1,214.243,1073.376
117596,27/1/21,CHE,59400.534,2.87,43.1,214.243,1077.621
117597,28/1/21,CHE,59595.474,3.15,43.1,214.243,1083.014
117598,29/1/21,CHE,59815.313,3.32,43.1,214.243,1087.718
117599,30/1/21,CHE,59815.313,3.32,43.1,214.243,1088.521
117600,31/1/21,CHE,59815.313,3.32,43.1,214.243,1092.652
117601,1/2/21,CHE,60248.449,3.45,43.1,214.243,1096.668
117602,2/2/21,CHE,60435.817,3.61,43.1,214.243,1099.651
117603,3/2/21,CHE,60641.887,3.77,43.1,214.243,1102.06
117604,4/2/21,CHE,60844.4,3.92,43.1,214.243,1105.502
117605,5/2/21,CHE,61026.145,4.06,43.1,214.243,1108.141
117606,6/2/21,CHE,61026.145,4.08,43.1,214.243,1111.584
117607,7/2/21,CHE,61026.145,4.09,43.1,214.243,1114.796
117608,8/2/21,CHE,61402.486,4.21,43.1,214.243,1104.814
117609,9/2/21,CHE,61558.874,4.37,43.1,214.243,1119.845
117610,10/2/21,CHE,61742.685,4.56,43.1,214.243,1122.713
117611,11/2/21,CHE,61898.27,4.74,43.1,214.243,1124.32
117612,12/2/21,CHE,62042.037,4.93,43.1,214.243,1126.155
117613,13/2/21,CHE,62042.037,4.97,43.1,214.243,1128.45
117614,14/2/21,CHE,62042.037,4.98,43.1,214.243,1130.515
117615,15/2/21,CHE,62326.588,5.09,43.1,214.243,1132.695
117616,16/2/21,CHE,62449.931,5.23,43.1,214.243,1133.728
117617,17/2/21,CHE,62593.698,5.35,43.1,214.243,1136.252
117618,18/2/21,CHE,62733.564,5.49,43.1,214.243,1137.4
117619,19/2/21,CHE,62850.712,5.6,43.1,214.243,1138.777
117620,20/2/21,CHE,62850.712,5.63,43.1,214.243,1139.924
117621,21/2/21,CHE,62850.712,5.64,43.1,214.243,1141.186
117622,22/2/21,CHE,63131.705,5.72,43.1,214.243,1142.563
117623,23/2/21,CHE,63261.474,5.83,43.1,214.243,1143.825
117624,24/2/21,CHE,63415.568,5.94,43.1,214.243,1145.087
117625,25/2/21,CHE,63549.697,6.05,43.1,214.243,1146.693
117626,26/2/21,CHE,63671.893,6.15,43.1,214.243,1147.611
117627,27/2/21,CHE,63671.893,6.17,43.1,214.243,1148.415
117628,28/2/21,CHE,63671.893,6.18,43.1,214.243,1149.218
117629,1/3/21,CHE,63965.623,6.3,43.1,214.243,1150.48
117630,2/3/21,CHE,64095.277,6.43,43.1,214.243,1151.398
117631,3/3/21,CHE,64235.602,6.61,43.1,214.243,1152.316
117632,4/3/21,CHE,64375.926,6.8,43.1,214.243,1153.004
117633,5/3/21,CHE,64516.136,6.97,43.1,214.243,1154.151
117634,6/3/21,CHE,64516.136,7.01,43.1,214.243,1155.069
117635,7/3/21,CHE,64516.136,7.02,43.1,214.243,1155.873
117636,8/3/21,CHE,64830.978,7.17,43.1,214.243,1156.905
117637,9/3/21,CHE,64989.087,7.37,43.1,214.243,1158.053
117638,10/3/21,CHE,65160.162,7.58,43.1,214.243,1159.429
117639,11/3/21,CHE,65321.828,7.8,43.1,214.243,1160.347
117640,12/3/21,CHE,65474.774,7.98,43.1,214.243,1161.15
117641,13/3/21,CHE,65474.774,8.02,43.1,214.243,1162.527
117642,14/3/21,CHE,65474.774,8.03,43.1,214.243,1163.789
117643,15/3/21,CHE,65838.494,8.16,43.1,214.243,1164.822
117644,16/3/21,CHE,66003.488,8.33,43.1,214.243,1166.199
117645,17/3/21,CHE,66216.671,8.51,43.1,214.243,1167.461
117646,18/3/21,CHE,66417.463,8.7,43.1,214.243,1168.15
117647,19/3/21,CHE,66618.025,8.87,43.1,214.243,1169.067
117648,20/3/21,CHE,66618.025,8.91,43.1,214.243,1169.756
117649,21/3/21,CHE,66618.025,8.92,43.1,214.243,1170.559
117650,22/3/21,CHE,67036.017,9.07,43.1,214.243,1171.133
117651,23/3/21,CHE,67247.594,9.28,43.1,214.243,1172.51
117652,24/3/21,CHE,67479.594,9.52,43.1,214.243,1173.657
117653,25/3/21,CHE,67714.349,9.81,43.1,214.243,1175.034
117654,26/3/21,CHE,67949.906,10.08,43.1,214.243,1175.493
117655,27/3/21,CHE,67949.906,10.16,43.1,214.243,1176.64
117656,28/3/21,CHE,67949.906,10.2,43.1,214.243,1177.673
117657,29/3/21,CHE,68474.604,10.44,43.1,214.243,1178.476
117658,30/3/21,CHE,68695.246,10.76,43.1,214.243,1180.082
117659,31/3/21,CHE,68971.879,11.03,43.1,214.243,1181.459
117660,1/4/21,CHE,69197.684,11.31,43.1,214.243,1182.721
117661,2/4/21,CHE,69455.845,11.38,43.1,214.243,1183.295
117662,3/4/21,CHE,69455.845,11.42,43.1,214.243,1184.442
117663,4/4/21,CHE,69455.845,11.43,43.1,214.243,1185.36
117664,5/4/21,CHE,69455.845,11.48,43.1,214.243,1187.655
117665,6/4/21,CHE,70021.734,11.69,43.1,214.243,1189.261
117666,7/4/21,CHE,70285.746,11.99,43.1,214.243,1190.753
117667,8/4/21,CHE,70566.74,12.34,43.1,214.243,1191.327
117668,9/4/21,CHE,70855.766,12.69,43.1,214.243,1191.9
117669,10/4/21,CHE,70855.766,12.81,43.1,214.243,1192.359
117670,11/4/21,CHE,70855.766,12.84,43.1,214.243,1193.392
117671,12/4/21,CHE,71496.349,13.2,43.1,214.243,1193.966
117672,13/4/21,CHE,71753.477,13.63,43.1,214.243,1194.654
117673,14/4/21,CHE,72051.911,14.09,43.1,214.243,1195.801
117674,15/4/21,CHE,72307.318,14.56,43.1,214.243,1196.146
117675,16/4/21,CHE,72560.316,15,43.1,214.243,1196.834
117676,17/4/21,CHE,72560.316,15.17,43.1,214.243,1197.981
117677,18/4/21,CHE,72560.316,15.23,43.1,214.243,1198.555
117678,19/4/21,CHE,73123.107,15.65,43.1,214.243,1199.932
117679,20/4/21,CHE,73368.761,16.15,43.1,214.243,1200.735
117680,21/4/21,CHE,73676.948,16.69,43.1,214.243,1201.538
117681,22/4/21,CHE,73936.83,17.28,43.1,214.243,1201.997
117682,23/4/21,CHE,74179.272,17.81,43.1,214.243,1203.604
117683,24/4/21,CHE,74179.272,18.05,43.1,214.243,1204.177
117684,25/4/21,CHE,74179.272,18.16,43.1,214.243,1205.21
117685,26/4/21,CHE,74788.876,18.6,43.1,214.243,1206.243
117686,27/4/21,CHE,75033.842,19.17,43.1,214.243,1208.078
117687,28/4/21,CHE,75277.087,19.77,43.1,214.243,1208.996
117688,29/4/21,CHE,75514.136,20.35,43.1,214.243,1209.799
117689,30/4/21,CHE,75724.222,20.95,43.1,214.243,1211.062
117690,1/5/21,CHE,75724.222,21.26,43.1,214.243,1212.209
117691,2/5/21,CHE,75724.222,21.39,43.1,214.243,1212.897
117692,3/5/21,CHE,76180.65,21.98,43.1,214.243,1213.701
117693,4/5/21,CHE,76368.018,22.62,43.1,214.243,1214.16
117694,5/5/21,CHE,76573.973,23.23,43.1,214.243,1215.422
117695,6/5/21,CHE,76767.536,23.92,43.1,214.243,1215.995
117696,7/5/21,CHE,76944.921,24.56,43.1,214.243,1217.143
117697,8/5/21,CHE,76944.921,24.91,43.1,214.243,1217.602
117698,9/5/21,CHE,76944.921,25.06,43.1,214.243,1218.29
117699,10/5/21,CHE,77367.502,25.61,43.1,214.243,1218.634
117700,11/5/21,CHE,77525.267,26.25,43.1,214.243,1219.093
117701,12/5/21,CHE,77701.849,26.89,43.1,214.243,1219.437
117702,13/5/21,CHE,77701.849,27.25,43.1,214.243,1219.896
117703,14/5/21,CHE,77965.747,27.77,43.1,214.243,1220.47
117704,15/5/21,CHE,77965.747,28.14,43.1,214.243,1220.7
117705,16/5/21,CHE,77965.747,28.31,43.1,214.243,1221.618
117706,17/5/21,CHE,78269.803,28.81,43.1,214.243,1221.962
117707,18/5/21,CHE,78412.079,29.43,43.1,214.243,1222.421
117708,19/5/21,CHE,78590.382,30.08,43.1,214.243,1223.109
117709,20/5/21,CHE,78727.838,30.76,43.1,214.243,1223.453
117710,21/5/21,CHE,78727.838,31.42,43.1,214.243,1224.371
117711,22/5/21,CHE,78865.639,31.78,43.1,214.243,1225.519
117712,23/5/21,CHE,78865.639,31.93,43.1,214.243,1225.863
117713,24/5/21,CHE,78865.639,32.29,43.1,214.243,1226.322
117714,25/5/21,CHE,79183.463,32.87,43.1,214.243,1226.781
117715,26/5/21,CHE,79297.743,33.5,43.1,214.243,1226.895
117716,27/5/21,CHE,79411.563,34.16,43.1,214.243,1227.699
117717,28/5/21,CHE,79516.204,34.77,43.1,214.243,1228.272
117718,29/5/21,CHE,79516.204,35.1,43.1,214.243,1228.846
117719,30/5/21,CHE,79516.204,35.26,43.1,214.243,1228.846
117720,31/5/21,CHE,79713.21,35.78,43.1,214.243,1229.075
117721,1/6/21,CHE,79799.952,36.43,43.1,214.243,1229.075
117722,2/6/21,CHE,79882.219,37.11,43.1,214.243,1229.42
117723,3/6/21,CHE,79949.685,37.76,43.1,214.243,1230.108
117724,4/6/21,CHE,80006.021,38.41,43.1,214.243,1230.682
117725,5/6/21,CHE,80006.021,38.92,43.1,214.243,1230.911
117726,6/6/21,CHE,80006.021,39.11,43.1,214.243,1231.37
117727,7/6/21,CHE,80129.594,39.72,43.1,214.243,1231.6
117728,8/6/21,CHE,80178.817,40.38,43.1,214.243,1232.059
117729,9/6/21,CHE,80178.817,41.07,43.1,214.243,1232.403
117730,10/6/21,CHE,80281.967,41.81,43.1,214.243,1232.862
117731,11/6/21,CHE,80322.584,42.51,43.1,214.243,1233.091
117732,12/6/21,CHE,80322.584,43,43.1,214.243,1233.206
117733,13/6/21,CHE,80322.584,43.14,43.1,214.243,1233.321
117734,14/6/21,CHE,80401.065,43.78,43.1,214.243,1233.321
117735,15/6/21,CHE,80428.946,44.4,43.1,214.243,1233.665
117736,16/6/21,CHE,80461.303,44.99,43.1,214.243,1234.239
117737,17/6/21,CHE,80483.562,45.58,43.1,214.243,1234.468
117738,18/6/21,CHE,80503.412,46.13,43.1,214.243,1234.698
117739,19/6/21,CHE,80503.412,46.53,43.1,214.243,1234.812
117740,20/6/21,CHE,80503.412,46.65,43.1,214.243,1235.042
117741,21/6/21,CHE,80545.52,47.19,43.1,214.243,1235.042
117742,22/6/21,CHE,80560.436,47.67,43.1,214.243,1235.157
117743,23/6/21,CHE,80578.106,48.11,43.1,214.243,1235.271
117744,24/6/21,CHE,80591.875,48.52,43.1,214.243,1235.616
117745,25/6/21,CHE,80604.381,48.94,43.1,214.243,1235.845
117746,26/6/21,CHE,80604.381,49.23,43.1,214.243,1235.845
117747,27/6/21,CHE,80604.381,49.29,43.1,214.243,1236.075
117748,28/6/21,CHE,80631.804,49.58,43.1,214.243,1236.075
117749,29/6/21,CHE,80646.605,49.87,43.1,214.243,1236.304
117750,30/6/21,CHE,80661.406,50.13,43.1,214.243,1236.075
124188,2/1/21,TUR,26246.039,,31.6,104.914,250.404
124189,3/1/21,TUR,26362.181,,31.6,104.914,252.673
124190,4/1/21,TUR,26523.218,,31.6,104.914,254.989
124191,5/1/21,TUR,26693.65,,31.6,104.914,257.271
124192,6/1/21,TUR,26856.274,,31.6,104.914,259.517
124193,7/1/21,TUR,26999.39,,31.6,104.914,261.798
124194,8/1/21,TUR,27134.369,,31.6,104.914,263.985
124195,9/1/21,TUR,27246.513,,31.6,104.914,266.113
124196,10/1/21,TUR,27353.965,,31.6,104.914,268.183
124197,11/1/21,TUR,27474.14,,31.6,104.914,270.229
124198,12/1/21,TUR,27589.482,,31.6,104.914,272.24
124199,13/1/21,TUR,27701.825,,31.6,104.914,274.274
124200,14/1/21,TUR,27807.207,,31.6,104.914,276.273
124201,15/1/21,TUR,27904.97,,31.6,104.914,278.26
124202,16/1/21,TUR,27993.749,,31.6,104.914,280.236
124203,17/1/21,TUR,28069.429,,31.6,104.914,282.176
124204,18/1/21,TUR,28138.359,,31.6,104.914,284.104
124205,19/1/21,TUR,28218.53,,31.6,104.914,286.068
124206,20/1/21,TUR,28294.198,,31.6,104.914,287.938
124207,21/1/21,TUR,28368.149,,31.6,104.914,289.737
124208,22/1/21,TUR,28438.314,,31.6,104.914,291.489
124209,23/1/21,TUR,28507.173,,31.6,104.914,293.182
124210,24/1/21,TUR,28569.224,,31.6,104.914,294.828
124211,25/1/21,TUR,28635.567,,31.6,104.914,296.439
124212,26/1/21,TUR,28719.09,,31.6,104.914,298.015
124213,27/1/21,TUR,28807.152,,31.6,104.914,299.567
124214,28/1/21,TUR,28892.744,,31.6,104.914,301.084
124215,29/1/21,TUR,28974.021,,31.6,104.914,302.624
124216,30/1/21,TUR,29054.815,,31.6,104.914,304.141
124217,31/1/21,TUR,29131.977,,31.6,104.914,305.646
124218,1/2/21,TUR,29222.743,,31.6,104.914,307.104
124219,2/2/21,TUR,29314.403,,31.6,104.914,308.515
124220,3/2/21,TUR,29409.672,,31.6,104.914,309.891
124221,4/2/21,TUR,29502.673,,31.6,104.914,311.22
124222,5/2/21,TUR,29595.579,,31.6,104.914,312.513
124223,6/2/21,TUR,29688.438,,31.6,104.914,313.783
124224,7/2/21,TUR,29766.869,,31.6,104.914,315.1
124225,8/2/21,TUR,29862.151,,31.6,104.914,316.312
124226,9/2/21,TUR,29963.7,,31.6,104.914,317.464
124227,10/2/21,TUR,30065.319,,31.6,104.914,318.581
124228,11/2/21,TUR,30154.568,,31.6,104.914,319.686
124229,12/2/21,TUR,30245.852,3.61,31.6,104.914,320.827
124230,13/2/21,TUR,30336.465,3.83,31.6,104.914,321.92
124231,14/2/21,TUR,30410.393,3.92,31.6,104.914,323.026
124232,15/2/21,TUR,30503.816,4.24,31.6,104.914,324.096
124233,16/2/21,TUR,30596.781,4.69,31.6,104.914,325.154
124234,17/2/21,TUR,30682.915,5.26,31.6,104.914,326.165
124235,18/2/21,TUR,30768.06,5.91,31.6,104.914,327.141
124236,19/2/21,TUR,30855.298,6.33,31.6,104.914,328.106
124237,20/2/21,TUR,30947.687,6.47,31.6,104.914,329.046
124238,21/2/21,TUR,31024.66,6.49,31.6,104.914,329.952
124239,22/2/21,TUR,31119.954,6.75,31.6,104.914,330.869
124240,23/2/21,TUR,31227.041,7.18,31.6,104.914,331.751
124241,24/2/21,TUR,31339.467,7.47,31.6,104.914,332.597
124242,25/2/21,TUR,31452.022,7.74,31.6,104.914,333.456
124243,26/2/21,TUR,31560.262,7.93,31.6,104.914,334.326
124244,27/2/21,TUR,31668.36,8.06,31.6,104.914,335.161
124245,28/2/21,TUR,31767.416,8.08,31.6,104.914,335.937
124246,1/3/21,TUR,31883.723,8.2,31.6,104.914,336.748
124247,2/3/21,TUR,32022.911,8.38,31.6,104.914,337.548
124248,3/3/21,TUR,32158.373,8.51,31.6,104.914,338.312
124249,4/3/21,TUR,32291.506,8.65,31.6,104.914,339.112
124250,5/3/21,TUR,32424.404,8.76,31.6,104.914,339.841
124251,6/3/21,TUR,32562.805,8.83,31.6,104.914,340.593
124252,7/3/21,TUR,32694.35,8.85,31.6,104.914,341.358
124253,8/3/21,TUR,32849.743,8.9,31.6,104.914,342.11
124254,9/3/21,TUR,33011.485,9.03,31.6,104.914,342.886
124255,10/3/21,TUR,33182.646,9.11,31.6,104.914,343.674
124256,11/3/21,TUR,33347.81,9.18,31.6,104.914,344.415
124257,12/3/21,TUR,33523.498,9.24,31.6,104.914,345.191
124258,13/3/21,TUR,33700.844,9.27,31.6,104.914,345.955
124259,14/3/21,TUR,33858.153,9.28,31.6,104.914,346.755
124260,15/3/21,TUR,34040.45,9.3,31.6,104.914,347.496
124261,16/3/21,TUR,34237.398,9.35,31.6,104.914,348.331
124262,17/3/21,TUR,34459.78,9.38,31.6,104.914,349.189
124263,18/3/21,TUR,34695.532,9.4,31.6,104.914,350.142
124264,19/3/21,TUR,34942.82,9.42,31.6,104.914,351.165
124265,20/3/21,TUR,35190.472,9.43,31.6,104.914,352.282
124266,21/3/21,TUR,35430.68,9.43,31.6,104.914,353.481
124267,22/3/21,TUR,35691.914,9.46,31.6,104.914,354.857
124268,23/3/21,TUR,35999.783,9.51,31.6,104.914,356.48
124269,24/3/21,TUR,36349.748,9.56,31.6,104.914,358.196
124270,25/3/21,TUR,36687.59,9.6,31.6,104.914,360.043
124271,26/3/21,TUR,37029.547,9.64,31.6,104.914,361.842
124272,27/3/21,TUR,37382.558,9.66,31.6,104.914,363.617
124273,28/3/21,TUR,37724.245,,31.6,104.914,365.416
124274,29/3/21,TUR,38105.277,9.84,31.6,104.914,367.227
124275,30/3/21,TUR,38543.915,10.13,31.6,104.914,369.05
124276,31/3/21,TUR,39006.059,10.58,31.6,104.914,370.837
124277,1/4/21,TUR,39485.889,10.83,31.6,104.914,372.907
124278,2/4/21,TUR,39983.38,10.95,31.6,104.914,375.011
124279,3/4/21,TUR,40509.656,11.15,31.6,104.914,377.199
124280,4/4/21,TUR,41003.502,11.23,31.6,104.914,379.374
124281,5/4/21,TUR,41503.85,11.52,31.6,104.914,381.643
124282,6/4/21,TUR,42086.899,11.86,31.6,104.914,384.125
124283,7/4/21,TUR,42730.575,12.18,31.6,104.914,387.37
124284,8/4/21,TUR,43388.374,12.5,31.6,104.914,390.404
124285,9/4/21,TUR,44044.408,12.67,31.6,104.914,393.379
124286,10/4/21,TUR,44663.815,12.78,31.6,104.914,396.295
124287,11/4/21,TUR,45259.727,12.83,31.6,104.914,399.082
124288,12/4/21,TUR,45901.31,13.06,31.6,104.914,401.939
124289,13/4/21,TUR,46597.278,13.39,31.6,104.914,405.149
124290,14/4/21,TUR,47335.695,13.59,31.6,104.914,408.43
124291,15/4/21,TUR,48057.685,13.77,31.6,104.914,411.922
124292,16/4/21,TUR,48799.453,14.16,31.6,104.914,415.321
124293,17/4/21,TUR,49535.624,14.29,31.6,104.914,418.707
124294,18/4/21,TUR,50191.788,14.33,31.6,104.914,422.446
124295,19/4/21,TUR,50840.274,14.42,31.6,104.914,426.456
124296,20/4/21,TUR,51557.89,14.61,31.6,104.914,430.525
124297,21/4/21,TUR,52286.547,14.81,31.6,104.914,434.781
124298,22/4/21,TUR,52930.823,15.05,31.6,104.914,438.944
124299,23/4/21,TUR,53512.154,15.22,31.6,104.914,442.977
124300,24/4/21,TUR,53989.514,15.42,31.6,104.914,446.964
124301,25/4/21,TUR,54442.851,15.49,31.6,104.914,451.044
124302,26/4/21,TUR,54881.595,15.62,31.6,104.914,455.195
124303,27/4/21,TUR,55390.763,15.74,31.6,104.914,459.263
124304,28/4/21,TUR,55866.335,15.89,31.6,104.914,463.273
124305,29/4/21,TUR,56309.336,16.05,31.6,104.914,467.259
124306,30/4/21,TUR,56684.336,16.12,31.6,104.914,471.892
124307,1/5/21,TUR,57023.189,16.17,31.6,104.914,476.278
124308,2/5/21,TUR,57328.682,16.23,31.6,104.914,480.276
124309,3/5/21,TUR,57619.513,16.38,31.6,104.914,484.356
124310,4/5/21,TUR,57960.482,16.62,31.6,104.914,488.307
124311,5/5/21,TUR,58271.808,16.77,31.6,104.914,492.494
124312,6/5/21,TUR,58535.064,16.92,31.6,104.914,496.068
124313,7/5/21,TUR,58771.498,17.02,31.6,104.914,499.337
124314,8/5/21,TUR,58983.768,17.1,31.6,104.914,502.641
124315,9/5/21,TUR,59162.396,17.15,31.6,104.914,505.969
124316,10/5/21,TUR,59322.362,17.19,31.6,104.914,509.285
124317,11/5/21,TUR,59492.83,17.24,31.6,104.914,512.554
124318,12/5/21,TUR,59646.035,17.3,31.6,104.914,515.282
124319,13/5/21,TUR,59781.661,17.32,31.6,104.914,518.081
124320,14/5/21,TUR,59915.641,17.42,31.6,104.914,520.926
124321,15/5/21,TUR,60050.537,17.51,31.6,104.914,523.701
124322,16/5/21,TUR,60174.146,17.58,31.6,104.914,526.324
124323,17/5/21,TUR,60293.78,17.62,31.6,104.914,528.946
124324,18/5/21,TUR,60434.145,17.88,31.6,104.914,531.333
124325,19/5/21,TUR,60569.994,18.07,31.6,104.914,534.073
124326,20/5/21,TUR,60680.35,18.24,31.6,104.914,536.507
124327,21/5/21,TUR,60792.388,18.66,31.6,104.914,539.023
124328,22/5/21,TUR,60894.654,18.72,31.6,104.914,541.739
124329,23/5/21,TUR,60986.831,18.87,31.6,104.914,544.056
124330,24/5/21,TUR,61075.293,18.95,31.6,104.914,546.149
124331,25/5/21,TUR,61185.531,19.11,31.6,104.914,548.207
124332,26/5/21,TUR,61288.28,19.19,31.6,104.914,550.159
124333,27/5/21,TUR,61387.359,19.26,31.6,104.914,552.311
124334,28/5/21,TUR,61478.761,19.35,31.6,104.914,554.239
124335,29/5/21,TUR,61568.786,19.4,31.6,104.914,555.85
124336,30/5/21,TUR,61650.31,19.46,31.6,104.914,557.426
124337,31/5/21,TUR,61726.659,19.55,31.6,104.914,558.86
124338,1/6/21,TUR,61810.288,19.68,31.6,104.914,560.377
124339,2/6/21,TUR,61894.728,19.9,31.6,104.914,561.694
124340,3/6/21,TUR,61972.359,20.27,31.6,104.914,563.035
124341,4/6/21,TUR,62044.899,20.4,31.6,104.914,564.14
124342,5/6/21,TUR,62116.934,20.6,31.6,104.914,565.222
124343,6/6/21,TUR,62180.267,20.81,31.6,104.914,566.351
124344,7/6/21,TUR,62246.669,21.15,31.6,104.914,567.421
124345,8/6/21,TUR,62324.382,21.45,31.6,104.914,568.432
124346,9/6/21,TUR,62400.274,21.8,31.6,104.914,569.455
124347,10/6/21,TUR,62475.624,22.3,31.6,104.914,570.584
124348,11/6/21,TUR,62549.246,22.75,31.6,104.914,571.395
124349,12/6/21,TUR,62620.692,23.24,31.6,104.914,572.277
124350,13/6/21,TUR,62679.627,23.89,31.6,104.914,572.9
124351,14/6/21,TUR,62745.782,24.65,31.6,104.914,573.77
124352,15/6/21,TUR,62815.806,26.18,31.6,104.914,574.758
124353,16/6/21,TUR,62888.957,27.81,31.6,104.914,575.593
124354,17/6/21,TUR,62958.381,29.66,31.6,104.914,576.322
124355,18/6/21,TUR,63023.937,30.93,31.6,104.914,577.016
124356,19/6/21,TUR,63088.375,31.54,31.6,104.914,577.615
124357,20/6/21,TUR,63148.239,33.07,31.6,104.914,578.356
124358,21/6/21,TUR,63210.49,34.16,31.6,104.914,578.956
124359,22/6/21,TUR,63282.724,34.64,31.6,104.914,579.626
124360,23/6/21,TUR,63351.031,35.59,31.6,104.914,580.391
124361,24/6/21,TUR,63418.091,36.56,31.6,104.914,581.084
124362,25/6/21,TUR,63484.293,37.44,31.6,104.914,581.743
124363,26/6/21,TUR,63546.215,37.9,31.6,104.914,582.343
124364,27/6/21,TUR,63603.633,38.64,31.6,104.914,582.954
124365,28/6/21,TUR,63665.755,39.9,31.6,104.914,583.636
124366,29/6/21,TUR,63734.497,40.39,31.6,104.914,584.259
124367,30/6/21,TUR,63799.123,41.26,31.6,104.914,584.788
126759,2/1/21,ARE,21182.989,,34,112.442,67.46
126760,3/1/21,ARE,21342.131,,34,112.442,67.961
126761,4/1/21,ARE,21492.365,,34,112.442,68.261
126762,5/1/21,ARE,21689.24,,34,112.442,68.561
126763,6/1/21,ARE,21896.125,,34,112.442,68.961
126764,7/1/21,ARE,22195.191,,34,112.442,69.462
126765,8/1/21,ARE,22490.455,,34,112.442,69.762
126766,9/1/21,ARE,22790.522,,34,112.442,70.263
126767,10/1/21,ARE,23078.379,8.37,34,112.442,70.863
126768,11/1/21,ARE,23318.994,,34,112.442,71.163
126769,12/1/21,ARE,23643.583,,34,112.442,71.764
126770,13/1/21,ARE,23980.083,,34,112.442,72.365
126771,14/1/21,ARE,24318.585,,34,112.442,72.665
126772,15/1/21,ARE,24659.589,,34,112.442,73.365
126773,16/1/21,ARE,25003.095,,34,112.442,74.066
126774,17/1/21,ARE,25348.703,,34,112.442,74.566
126775,18/1/21,ARE,25696.113,,34,112.442,75.167
126776,19/1/21,ARE,26045.525,,34,112.442,75.667
126777,20/1/21,ARE,26396.438,,34,112.442,76.268
126778,21/1/21,ARE,26749.653,,34,112.442,76.668
126779,22/1/21,ARE,27105.17,,34,112.442,77.669
126780,23/1/21,ARE,27462.088,,34,112.442,78.37
126781,24/1/21,ARE,27820.307,,34,112.442,79.271
126782,25/1/21,ARE,28179.728,,34,112.442,79.871
126783,26/1/21,ARE,28540.149,,34,112.442,80.572
126784,27/1/21,ARE,28934.401,,34,112.442,81.172
126785,28/1/21,ARE,29331.355,,34,112.442,81.973
126786,29/1/21,ARE,29727.908,,34,112.442,82.674
126787,30/1/21,ARE,30092.934,,34,112.442,83.875
126788,31/1/21,ARE,30387.997,,34,112.442,85.076
126789,1/2/21,ARE,30661.241,,34,112.442,85.977
126790,2/2/21,ARE,30992.536,,34,112.442,86.677
126791,3/2/21,ARE,31390.591,,34,112.442,87.878
126792,4/2/21,ARE,31715.781,,34,112.442,88.879
126793,5/2/21,ARE,32041.171,,34,112.442,90.281
126794,6/2/21,ARE,32369.063,,34,112.442,91.482
126795,7/2/21,ARE,32678.64,,34,112.442,92.182
126796,8/2/21,ARE,32958.689,,34,112.442,93.083
126797,9/2/21,ARE,33289.985,,34,112.442,94.785
126798,10/2/21,ARE,33644.201,,34,112.442,95.685
126799,11/2/21,ARE,33997.015,,34,112.442,97.487
126800,12/2/21,ARE,34328.01,,34,112.442,98.688
126801,13/2/21,ARE,34591.345,,34,112.442,100.189
126802,14/2/21,ARE,34908.328,,34,112.442,101.49
