,date,iso_code,total_cases_per_million,people_vaccinated_per_hundred,median_age,icu_patients_per_million,total_deaths_per_million
106866,2021-05-21,SRB,103218.242,34.5,41.2,9.699,982.6030000000001
106868,2021-05-23,SRB,103315.745,34.75,41.2,9.554,986.2410000000001
106869,2021-05-24,SRB,103370.464,35.02,41.2,9.843,987.842
106870,2021-05-25,SRB,103430.712,35.33,41.2,8.396,989.7330000000001
106872,2021-05-27,SRB,103534.47300000001,35.98,41.2,8.83,992.935
106875,2021-05-30,SRB,103648.276,36.63,41.2,8.106,997.446
106878,2021-06-02,SRB,103759.605,37.38,41.2,5.501,1001.3760000000001
106879,2021-06-03,SRB,103791.33,37.58,41.2,5.211,1002.685
106881,2021-06-05,SRB,103842.992,37.83,41.2,4.198,1005.45
106885,2021-06-09,SRB,103943.406,38.31,41.2,2.895,1009.671
106888,2021-06-12,SRB,104016.315,38.65,41.2,3.185,1012.581
106893,2021-06-17,SRB,104116.584,39.02,41.2,2.316,1016.5110000000001
106896,2021-06-20,SRB,104161.84300000001,39.21,41.2,2.316,1018.8389999999999
110106,2021-01-02,SVN,59817.013,0.58,44.5,88.516,1334.473
110107,2021-01-03,SVN,60174.444,0.61,44.5,89.478,1348.424
110108,2021-01-04,SVN,60545.825,0.66,44.5,91.883,1365.261
110109,2021-01-05,SVN,61754.26,0.78,44.5,88.516,1379.693
110110,2021-01-06,SVN,63367.75,1.04,44.5,89.959,1394.606
110111,2021-01-07,SVN,64724.833,1.3,44.5,89.959,1405.671
110112,2021-01-08,SVN,65727.372,1.46,44.5,90.44,1417.6970000000001
110113,2021-01-09,SVN,66636.103,1.47,44.5,90.921,1430.205
110114,2021-01-10,SVN,67003.155,1.47,44.5,96.213,1442.2320000000002
110115,2021-01-11,SVN,67210.975,1.5,44.5,94.77,1453.777
110116,2021-01-12,SVN,68112.49,1.59,44.5,90.921,1468.69
110117,2021-01-13,SVN,69118.87700000001,1.81,44.5,96.694,1476.868
110118,2021-01-14,SVN,69981.42599999999,2.14,44.5,94.289,1487.933
110119,2021-01-15,SVN,70724.19,2.37,44.5,93.32700000000001,1501.4029999999998
110120,2021-01-16,SVN,71465.02900000001,2.38,44.5,90.921,1510.543
110121,2021-01-17,SVN,71738.755,2.38,44.5,89.959,1529.785
110122,2021-01-18,SVN,71882.593,2.39,44.5,86.59200000000001,1542.293
110123,2021-01-19,SVN,72706.657,2.41,44.5,88.516,1554.32
110124,2021-01-20,SVN,73531.202,2.47,44.5,85.62899999999999,1566.8270000000002
110125,2021-01-21,SVN,74231.151,2.53,44.5,87.073,1579.816
110126,2021-01-22,SVN,74926.77,2.59,44.5,88.035,1591.8429999999998
110127,2021-01-23,SVN,75668.09,2.6,44.5,88.99700000000001,1601.464
110128,2021-01-24,SVN,75926.422,2.6,44.5,88.516,1616.3770000000002
110129,2021-01-25,SVN,76071.223,2.6,44.5,90.44,1625.517
110130,2021-01-26,SVN,76879.892,2.6,44.5,87.073,1638.506
110131,2021-01-27,SVN,77769.86200000001,2.62,44.5,80.819,1647.646
110132,2021-01-28,SVN,78526.576,2.64,44.5,81.3,1658.711
110133,2021-01-29,SVN,79149.07400000001,2.67,44.5,80.819,1668.332
110134,2021-01-30,SVN,79802.359,2.67,44.5,77.45100000000001,1678.915
110135,2021-01-31,SVN,80084.26299999999,2.67,44.5,79.376,1685.1689999999999
110136,2021-02-01,SVN,80258.89,2.67,44.5,82.262,1694.309
110137,2021-02-02,SVN,81052.646,2.67,44.5,80.819,1703.45
110138,2021-02-03,SVN,81829.56599999999,2.68,44.5,78.414,1714.514
110139,2021-02-04,SVN,82425.605,2.71,44.5,79.376,1722.211
110140,2021-02-05,SVN,82886.945,2.73,44.5,77.45100000000001,1729.4270000000001
110141,2021-02-06,SVN,83320.866,2.73,44.5,75.046,1737.605
110142,2021-02-07,SVN,83561.879,2.73,44.5,75.527,1742.8970000000002
110143,2021-02-08,SVN,83705.23599999999,2.75,44.5,76.97,1748.67
110144,2021-02-09,SVN,83880.344,2.75,44.5,76.48899999999999,1757.81
110145,2021-02-10,SVN,84568.74699999999,2.87,44.5,75.046,1764.0639999999999
110146,2021-02-11,SVN,85215.77900000001,3.2,44.5,74.565,1768.874
110147,2021-02-12,SVN,85693.476,3.54,44.5,73.60300000000001,1776.09
110148,2021-02-13,SVN,86181.757,3.57,44.5,70.235,1782.344
110149,2021-02-14,SVN,86340.02699999999,3.57,44.5,65.906,1788.1170000000002
110150,2021-02-15,SVN,86485.79,3.58,44.5,64.46300000000001,1793.4089999999999
110151,2021-02-16,SVN,86841.77699999999,3.63,44.5,60.614,1795.8139999999999
110152,2021-02-17,SVN,87364.214,3.86,44.5,61.095,1801.5870000000002
110153,2021-02-18,SVN,87786.588,4.27,44.5,55.803000000000004,1806.3970000000002
110154,2021-02-19,SVN,88225.319,4.56,44.5,55.321999999999996,1809.765
110155,2021-02-20,SVN,88685.21699999999,4.68,44.5,52.43600000000001,1813.132
110156,2021-02-21,SVN,88884.859,4.68,44.5,49.55,1816.5
110157,2021-02-22,SVN,89003.68199999999,4.71,44.5,50.031000000000006,1820.348
110158,2021-02-23,SVN,89437.602,4.78,44.5,51.474,1824.1970000000001
110159,2021-02-24,SVN,89961.481,5.11,44.5,50.031000000000006,1829.0079999999998
110160,2021-02-25,SVN,90325.647,5.63,44.5,49.55,1832.375
110161,2021-02-26,SVN,90765.34,5.98,44.5,44.739,1839.11
110162,2021-02-27,SVN,91222.832,6.02,44.5,45.701,1845.364
110163,2021-02-28,SVN,91441.23599999999,6.02,44.5,44.739,1845.364
110164,2021-03-01,SVN,91558.134,6.08,44.5,43.777,1854.023
110165,2021-03-02,SVN,91910.274,6.18,44.5,40.89,1858.352
110166,2021-03-03,SVN,92492.362,6.5,44.5,39.446999999999996,1863.644
110167,2021-03-04,SVN,92982.567,6.82,44.5,40.89,1865.568
110168,2021-03-05,SVN,93405.90400000001,7.04,44.5,40.409,1867.493
110169,2021-03-06,SVN,93848.964,7.11,44.5,42.333999999999996,1870.379
110170,2021-03-07,SVN,94032.731,7.11,44.5,42.333999999999996,1871.8220000000001
110171,2021-03-08,SVN,94133.754,7.18,44.5,43.777,1874.7089999999998
110172,2021-03-09,SVN,94491.185,7.35,44.5,43.29600000000001,1878.076
110173,2021-03-10,SVN,94949.64,7.58,44.5,43.777,1880.0
110174,2021-03-11,SVN,95363.355,7.89,44.5,42.815,1884.8110000000001
110175,2021-03-12,SVN,95733.775,8.29,44.5,39.928000000000004,1888.66
110176,2021-03-13,SVN,96142.68,8.6,44.5,40.409,1890.1029999999998
110177,2021-03-14,SVN,96392.83300000001,8.6,44.5,39.928000000000004,1892.5079999999998
110178,2021-03-15,SVN,96491.45199999999,8.67,44.5,41.853,1894.432
110179,2021-03-16,SVN,96933.069,8.68,44.5,40.409,1895.875
110180,2021-03-17,SVN,97450.694,8.7,44.5,39.928000000000004,1899.243
110181,2021-03-18,SVN,97917.808,8.78,44.5,40.89,1900.6860000000001
110182,2021-03-19,SVN,98369.04699999999,8.93,44.5,42.333999999999996,1905.497
110183,2021-03-20,SVN,98863.1,9.12,44.5,42.333999999999996,1908.3829999999998
110184,2021-03-21,SVN,99111.81,9.12,44.5,44.739,1910.7879999999998
110185,2021-03-22,SVN,99251.8,9.18,44.5,46.181999999999995,1912.713
110186,2021-03-23,SVN,99723.725,9.37,44.5,46.663000000000004,1917.0420000000001
110187,2021-03-24,SVN,100344.29800000001,9.73,44.5,47.144,1921.372
110188,2021-03-25,SVN,100904.73800000001,10.3,44.5,50.993,1923.296
110189,2021-03-26,SVN,101401.19699999999,10.96,44.5,50.993,1928.1070000000002
110190,2021-03-27,SVN,102004.933,11.29,44.5,50.031000000000006,1929.55
110191,2021-03-28,SVN,102311.852,11.35,44.5,50.031000000000006,1932.9170000000001
110192,2021-03-29,SVN,102450.399,11.4,44.5,52.917,1935.8039999999999
110193,2021-03-30,SVN,102969.46699999999,11.78,44.5,49.068999999999996,1943.501
110194,2021-03-31,SVN,103718.485,12.42,44.5,51.955,1946.868
110195,2021-04-01,SVN,104361.668,13.23,44.5,50.993,1950.236
110196,2021-04-02,SVN,104926.91900000001,13.72,44.5,55.803000000000004,1954.565
110197,2021-04-03,SVN,105555.189,13.87,44.5,59.17100000000001,1956.971
110198,2021-04-04,SVN,105902.037,13.94,44.5,59.17100000000001,1960.338
110199,2021-04-05,SVN,106038.659,13.94,44.5,60.614,1963.7060000000001
110200,2021-04-06,SVN,106169.99,14.06,44.5,63.982,1967.0729999999999
110201,2021-04-07,SVN,106743.41900000001,14.36,44.5,63.019,1968.516
110202,2021-04-08,SVN,107477.523,15.07,44.5,62.056999999999995,1970.922
110203,2021-04-09,SVN,108094.729,15.96,44.5,66.387,1972.365
110204,2021-04-10,SVN,108696.541,16.4,44.5,67.34899999999999,1978.138
110205,2021-04-11,SVN,108960.646,16.48,44.5,66.868,1981.505
110206,2021-04-12,SVN,109098.711,16.56,44.5,67.83,1984.872
110207,2021-04-13,SVN,109603.829,16.71,44.5,69.75399999999999,1986.797
110208,2021-04-14,SVN,110200.349,17.08,44.5,73.60300000000001,1989.2020000000002
110209,2021-04-15,SVN,110628.978,17.54,44.5,71.679,1992.569
110210,2021-04-16,SVN,111042.212,17.94,44.5,73.122,1994.975
110211,2021-04-17,SVN,111411.189,18.06,44.5,72.16,1997.861
110212,2021-04-18,SVN,111641.13699999999,18.13,44.5,73.122,2000.7479999999998
110213,2021-04-19,SVN,111756.59300000001,18.24,44.5,74.565,2004.596
110214,2021-04-20,SVN,112102.959,18.49,44.5,75.046,2007.001
110215,2021-04-21,SVN,112601.34199999999,18.86,44.5,73.60300000000001,2008.9260000000002
110216,2021-04-22,SVN,112959.254,19.25,44.5,74.084,2014.217
110217,2021-04-23,SVN,113392.212,19.78,44.5,75.527,2018.066
110218,2021-04-24,SVN,113826.133,19.9,44.5,76.48899999999999,2021.914
110219,2021-04-25,SVN,114025.774,19.93,44.5,75.046,2024.32
110220,2021-04-26,SVN,114117.65800000001,19.95,44.5,75.046,2027.2060000000001
110221,2021-04-27,SVN,114504.43400000001,19.97,44.5,76.97,2030.5739999999998
110222,2021-04-28,SVN,114695.897,20.12,44.5,74.084,2037.79
110223,2021-04-29,SVN,115137.515,20.41,44.5,73.60300000000001,2041.1570000000002
110224,2021-04-30,SVN,115595.969,20.72,44.5,73.122,2044.524
110225,2021-05-01,SVN,116085.212,20.76,44.5,73.122,2048.373
110226,2021-05-02,SVN,116259.838,20.82,44.5,72.641,2050.778
110227,2021-05-03,SVN,116361.34300000001,21.07,44.5,71.19800000000001,2053.665
110228,2021-05-04,SVN,116791.415,21.41,44.5,68.792,2055.589
110229,2021-05-05,SVN,117244.57800000001,21.9,44.5,67.34899999999999,2058.475
110230,2021-05-06,SVN,117647.229,22.66,44.5,67.34899999999999,2059.919
110231,2021-05-07,SVN,117937.311,23.31,44.5,67.83,2061.362
110232,2021-05-08,SVN,118242.305,23.58,44.5,61.095,2061.843
110233,2021-05-09,SVN,118381.33300000001,23.66,44.5,62.056999999999995,2065.21
110234,2021-05-10,SVN,118453.01199999999,23.77,44.5,63.501000000000005,2068.097
110235,2021-05-11,SVN,118690.65800000001,24.17,44.5,63.019,2069.54
110236,2021-05-12,SVN,119038.948,24.97,44.5,61.095,2070.502
110237,2021-05-13,SVN,119326.144,25.91,44.5,59.17100000000001,2072.426
110238,2021-05-14,SVN,119554.16900000001,26.75,44.5,59.652,2075.313
110239,2021-05-15,SVN,119791.814,27.08,44.5,58.208999999999996,2078.199
110240,2021-05-16,SVN,119934.21,27.09,44.5,57.728,2080.123
110241,2021-05-17,SVN,119989.05099999999,27.26,44.5,58.69,2081.5660000000003
110242,2021-05-18,SVN,120228.14,27.76,44.5,54.36,2084.453
110243,2021-05-19,SVN,120484.06599999999,28.53,44.5,53.398,2086.8579999999997
110244,2021-05-20,SVN,120656.288,29.67,44.5,53.398,2090.226
110245,2021-05-21,SVN,120818.406,30.39,44.5,50.993,2091.669
110246,2021-05-22,SVN,121002.65400000001,30.56,44.5,47.144,2092.15
110247,2021-05-23,SVN,121079.14300000001,30.62,44.5,47.625,2094.074
110248,2021-05-24,SVN,121119.07199999999,30.68,44.5,46.181999999999995,2095.036
110249,2021-05-25,SVN,121275.418,30.86,44.5,44.258,2096.479
110250,2021-05-26,SVN,121462.071,31.21,44.5,40.89,2098.885
110251,2021-05-27,SVN,121636.216,31.65,44.5,38.485,2100.328
110252,2021-05-28,SVN,121776.68699999999,32.07,44.5,38.004,2102.252
110253,2021-05-29,SVN,121946.50300000001,32.25,44.5,36.561,2103.214
110254,2021-05-30,SVN,122012.89,32.25,44.5,37.042,2104.176
110255,2021-05-31,SVN,122056.66699999999,32.4,44.5,35.118,2104.658
110256,2021-06-01,SVN,122212.05,32.63,44.5,32.711999999999996,2105.139
110257,2021-06-02,SVN,122391.969,33.39,44.5,30.307,2107.063
110258,2021-06-03,SVN,122523.299,34.27,44.5,29.826,2108.506
110259,2021-06-04,SVN,122658.478,34.81,44.5,29.345,2109.468
110260,2021-06-05,SVN,122776.339,35.13,44.5,25.496,2110.43
110261,2021-06-06,SVN,122851.866,35.33,44.5,23.572,2110.911
110262,2021-06-07,SVN,122879.287,35.48,44.5,24.534000000000002,2111.873
110263,2021-06-08,SVN,122985.121,35.84,44.5,24.534000000000002,2112.355
110264,2021-06-09,SVN,123107.793,36.31,44.5,22.61,2112.8360000000002
110265,2021-06-10,SVN,123202.08099999999,37.09,44.5,23.090999999999998,2113.317
110266,2021-06-11,SVN,123260.29,37.47,44.5,22.129,2115.722
110267,2021-06-12,SVN,123321.866,37.69,44.5,20.205,2117.165
110268,2021-06-13,SVN,123365.64300000001,37.82,44.5,21.166999999999998,2118.6079999999997
110269,2021-06-14,SVN,123377.189,37.96,44.5,20.205,2119.571
110270,2021-06-15,SVN,123432.03,38.23,44.5,19.243,2120.533
110271,2021-06-16,SVN,123489.758,38.58,44.5,18.28,2121.014
110272,2021-06-17,SVN,123529.686,38.96,44.5,17.799,2121.014
110273,2021-06-18,SVN,123571.539,39.19,44.5,18.762,2121.976
110274,2021-06-19,SVN,123612.429,39.26,44.5,17.799,2122.4570000000003
110275,2021-06-20,SVN,123624.93699999999,39.26,44.5,17.799,2122.4570000000003
110276,2021-06-21,SVN,123634.07699999999,39.35,44.5,16.837,2123.9
110277,2021-06-22,SVN,123665.34599999999,39.49,44.5,15.875,2124.381
110278,2021-06-23,SVN,123689.4,39.73,44.5,13.950999999999999,2124.862
110279,2021-06-24,SVN,123712.491,39.98,44.5,13.47,2124.862
110280,2021-06-25,SVN,123734.62,39.98,44.5,12.508,2124.862
110281,2021-06-26,SVN,123739.911,40.0,44.5,11.064,2125.824
110282,2021-06-27,SVN,123749.052,40.0,44.5,10.583,2125.824
110283,2021-06-28,SVN,123754.82400000001,40.07,44.5,10.583,2125.824
110284,2021-06-29,SVN,123771.662,40.16,44.5,9.14,2125.824
110285,2021-06-30,SVN,123794.75300000001,40.34,44.5,7.697,2125.824
114364,2021-01-04,ESP,41904.699,0.18,45.5,46.893,1092.6889999999999
114365,2021-01-05,ESP,42411.703,0.3,45.5,47.49100000000001,1100.22
114367,2021-01-07,ESP,43317.892,0.44,45.5,49.353,1105.461
114368,2021-01-08,ESP,43862.460999999996,0.59,45.5,49.588,1109.718
114371,2021-01-11,ESP,45176.435,0.87,45.5,53.717,1118.296
114372,2021-01-12,ESP,45720.619000000006,1.04,45.5,56.711999999999996,1127.025
114373,2021-01-13,ESP,46552.127,1.24,45.5,58.701,1131.1960000000001
114374,2021-01-14,ESP,47319.649000000005,1.45,45.5,60.946999999999996,1135.496
114375,2021-01-15,ESP,48179.566,1.64,45.5,63.172,1140.5230000000001
114378,2021-01-18,ESP,49982.682,1.92,45.5,70.317,1150.257
114379,2021-01-19,ESP,50716.254,2.05,45.5,73.077,1158.899
114380,2021-01-20,ESP,51605.670999999995,2.16,45.5,76.65,1168.826
114381,2021-01-21,ESP,52554.581,2.26,45.5,79.88,1177.468
114382,2021-01-22,ESP,53472.002,2.35,45.5,83.602,1186.025
114385,2021-01-25,ESP,55479.095,2.5,45.5,91.646,1202.433
114386,2021-01-26,ESP,56258.532999999996,2.53,45.5,94.833,1214.969
114387,2021-01-27,ESP,57120.333,2.57,45.5,96.587,1225.601
114388,2021-01-28,ESP,57866.912000000004,2.61,45.5,98.57700000000001,1236.619
114392,2021-02-01,ESP,60387.042,2.68,45.5,104.695,1263.894
114393,2021-02-02,ESP,61008.795,2.71,45.5,103.818,1279.382
114394,2021-02-03,ESP,61684.715,2.74,45.5,103.454,1291.469
114395,2021-02-04,ESP,62325.636,2.79,45.5,103.176,1300.711
114399,2021-02-08,ESP,63944.197,2.84,45.5,101.23,1332.65
114400,2021-02-09,ESP,64295.078,2.87,45.5,98.277,1349.037
114401,2021-02-10,ESP,64682.583,2.95,45.5,97.29299999999999,1362.7920000000001
114402,2021-02-11,ESP,65064.505,3.04,45.5,94.81200000000001,1373.766
114406,2021-02-15,ESP,66023.576,3.27,45.5,88.309,1400.122
114407,2021-02-16,ESP,66238.72099999999,3.36,45.5,86.704,1411.46
114408,2021-02-17,ESP,66470.381,3.5,45.5,83.624,1418.6689999999999
114409,2021-02-18,ESP,66780.894,3.78,45.5,81.762,1426.97
114413,2021-02-22,ESP,67471.532,4.19,45.5,75.58,1446.908
114415,2021-02-24,ESP,67828.21,4.72,45.5,69.333,1464.7060000000001
114416,2021-02-25,ESP,68032.894,5.05,45.5,66.809,1472.0870000000002
114420,2021-03-01,ESP,68553.14,5.65,45.5,62.53,1489.115
114421,2021-03-02,ESP,66962.667,5.93,45.5,59.81399999999999,1493.2220000000002
114422,2021-03-03,ESP,67093.953,6.25,45.5,57.952,1502.764
114423,2021-03-04,ESP,67223.1,6.69,45.5,55.942,1508.1970000000001
114427,2021-03-08,ESP,67621.259,7.35,45.5,52.861000000000004,1528.1989999999998
114428,2021-03-09,ESP,67707.086,7.58,45.5,50.443999999999996,1534.425
114429,2021-03-10,ESP,67859.379,7.85,45.5,49.631,1539.43
114430,2021-03-11,ESP,67993.19,8.06,45.5,48.433,1542.0829999999999
114434,2021-03-15,ESP,68350.57400000001,8.45,45.5,45.181000000000004,1549.335
114435,2021-03-16,ESP,68456.724,8.59,45.5,43.577,1552.352
114436,2021-03-17,ESP,68587.047,8.67,45.5,42.721000000000004,1557.229
114437,2021-03-18,ESP,68720.024,8.78,45.5,41.716,1559.7320000000002
114441,2021-03-22,ESP,69072.38,9.01,45.5,41.395,1573.273
114442,2021-03-23,ESP,69190.382,9.1,45.5,40.218,1577.5729999999999
114443,2021-03-24,ESP,69190.382,9.29,45.5,39.683,1577.5729999999999
114444,2021-03-25,ESP,69477.44900000001,9.51,45.5,39.64,1592.035
114445,2021-03-26,ESP,69639.733,9.76,45.5,39.148,1604.656
114448,2021-03-29,ESP,69971.339,10.63,45.5,39.812,1608.7
114449,2021-03-30,ESP,70078.173,10.89,45.5,39.448,1610.967
114450,2021-03-31,ESP,70260.738,11.37,45.5,39.17,1614.2620000000002
114451,2021-04-01,ESP,70411.363,11.86,45.5,39.426,1616.016
114453,2021-04-03,ESP,70616.11099999999,12.21,45.5,40.475,1619.374
114455,2021-04-05,ESP,70837.738,12.6,45.5,41.181000000000004,1621.193
114456,2021-04-06,ESP,70979.421,13.09,45.5,42.571000000000005,1623.931
114457,2021-04-07,ESP,71167.41900000001,13.73,45.5,42.978,1626.6270000000002
114458,2021-04-08,ESP,71379.226,14.53,45.5,43.299,1629.664
114459,2021-04-09,ESP,71611.871,15.32,45.5,43.855,1632.852
114462,2021-04-12,ESP,72098.423,16.42,45.5,46.272,1637.066
114463,2021-04-13,ESP,72233.025,16.98,45.5,46.037,1639.205
114464,2021-04-14,ESP,72457.091,17.65,45.5,46.058,1642.0079999999998
114465,2021-04-15,ESP,72663.807,18.47,45.5,45.843999999999994,1644.703
114466,2021-04-16,ESP,72890.526,19.26,45.5,46.636,1646.8210000000001
114469,2021-04-19,ESP,73341.288,20.2,45.5,48.68899999999999,1649.41
114470,2021-04-20,ESP,73341.288,20.51,45.5,48.968,1649.41
114471,2021-04-21,ESP,73720.322,21.15,45.5,48.946000000000005,1655.014
114472,2021-04-22,ESP,73951.661,21.7,45.5,48.839,1657.838
114473,2021-04-23,ESP,74202.617,22.26,45.5,48.775,1659.871
114476,2021-04-26,ESP,74627.302,23.56,45.5,49.952,1663.015
114477,2021-04-27,ESP,74791.276,24.09,45.5,49.46,1665.5179999999998
114478,2021-04-28,ESP,74976.643,24.64,45.5,49.181999999999995,1667.401
114479,2021-04-29,ESP,75193.628,25.16,45.5,49.288000000000004,1670.332
114483,2021-05-03,ESP,75738.882,26.49,45.5,49.417,1674.888
114484,2021-05-04,ESP,75835.469,27.14,45.5,48.968,1677.156
114485,2021-05-05,ESP,75970.606,27.74,45.5,47.598,1680.7279999999998
114486,2021-05-06,ESP,76140.891,28.39,45.5,47.278,1684.151
114490,2021-05-10,ESP,76615.164,30.01,45.5,45.843999999999994,1687.766
114491,2021-05-11,ESP,76720.865,30.63,45.5,43.812,1692.152
114492,2021-05-12,ESP,76858.162,31.14,45.5,43.02,1694.4620000000002
114493,2021-05-13,ESP,76980.121,31.9,45.5,41.736999999999995,1696.024
114497,2021-05-17,ESP,77352.523,33.15,45.5,39.919000000000004,1699.254
114498,2021-05-18,ESP,77437.836,33.67,45.5,38.571,1700.7520000000002
114499,2021-05-19,ESP,77567.90299999999,34.33,45.5,37.865,1702.164
114500,2021-05-20,ESP,77690.547,34.97,45.5,36.945,1702.87
114504,2021-05-24,ESP,78029.811,36.27,45.5,35.747,1705.223
114505,2021-05-25,ESP,78144.454,36.77,45.5,34.164,1707.148
114506,2021-05-26,ESP,78251.567,37.41,45.5,32.816,1708.3029999999999
114507,2021-05-27,ESP,78364.733,37.88,45.5,32.346,1709.009
114511,2021-05-31,ESP,78690.2,38.89,45.5,29.906999999999996,1710.4
114512,2021-06-01,ESP,78784.071,39.42,45.5,28.516,1711.0420000000001
114513,2021-06-02,ESP,78890.69099999999,40.05,45.5,27.489,1712.453
114514,2021-06-03,ESP,79003.00200000001,40.73,45.5,26.89,1712.453
114518,2021-06-07,ESP,79313.43,42.89,45.5,25.221999999999998,1716.454
114519,2021-06-08,ESP,79388.38900000001,43.44,45.5,24.43,1718.016
114520,2021-06-09,ESP,79483.094,44.13,45.5,23.403000000000002,1718.5079999999998
114521,2021-06-10,ESP,79782.675,44.85,45.5,22.484,1721.3529999999998
114525,2021-06-14,ESP,80045.997,46.45,45.5,20.729,1722.465
114526,2021-06-15,ESP,80119.416,47.17,45.5,20.409000000000002,1723.7920000000001
114527,2021-06-16,ESP,80201.392,47.84,45.5,19.382,1724.5620000000001
114528,2021-06-17,ESP,80291.177,48.53,45.5,19.018,1724.9679999999998
114532,2021-06-21,ESP,80535.54400000001,50.15,45.5,17.605999999999998,1726.145
114533,2021-06-22,ESP,80621.97,50.85,45.5,16.686,1726.787
114534,2021-06-23,ESP,80714.835,51.51,45.5,15.402999999999999,1727.4070000000002
114535,2021-06-24,ESP,80811.25099999999,52.04,45.5,15.125,1727.7920000000001
114539,2021-06-28,ESP,81134.343,53.5,45.5,14.804,1728.2839999999999
114540,2021-06-29,ESP,81286.038,54.17,45.5,13.263,1729.14
114541,2021-06-30,ESP,81483.427,54.82,45.5,12.857000000000001,1730.124
116934,2021-01-03,SWE,43048.44,0.16,41.0,34.251,858.943
116941,2021-01-10,SWE,48175.526,0.52,41.0,36.614000000000004,928.43
116948,2021-01-17,SWE,51523.405999999995,1.3,41.0,34.645,1016.0269999999999
116955,2021-01-24,SWE,53854.078,2.34,41.0,28.936999999999998,1083.152
116962,2021-01-31,SWE,55801.981,2.97,41.0,25.689,1140.829
116969,2021-02-07,SWE,57879.212,3.4,41.0,23.819000000000003,1192.403
116976,2021-02-14,SWE,59882.035,3.86,41.0,21.85,1223.2089999999998
116983,2021-02-21,SWE,62121.666,4.55,41.0,20.275,1244.961
116990,2021-02-28,SWE,64694.755,5.55,41.0,21.85,1262.382
116997,2021-03-07,SWE,67416.366,7.05,41.0,23.228,1279.803
117004,2021-03-14,SWE,70129.51299999999,8.84,41.0,24.015,1293.877
117011,2021-03-21,SWE,73253.97200000001,10.01,41.0,26.87,1305.295
117018,2021-03-28,SWE,76772.224,11.28,41.0,29.232,1319.0739999999998
117025,2021-04-04,SWE,80037.232,13.22,41.0,32.381,1328.523
117032,2021-04-11,SWE,84388.54199999999,15.71,41.0,37.007,1340.629
117039,2021-04-18,SWE,88594.873,19.73,41.0,39.074,1357.065
117046,2021-04-25,SWE,92355.149,23.7,41.0,38.876999999999995,1370.3529999999998
117053,2021-05-02,SWE,95825.666,27.37,41.0,37.400999999999996,1382.656
117060,2021-05-09,SWE,99190.57400000001,30.75,41.0,38.484,1394.9579999999999
117067,2021-05-16,SWE,102077.73300000001,33.49,41.0,31.299,1404.9979999999998
117074,2021-05-23,SWE,104165.791,35.95,41.0,24.506999999999998,1413.954
117081,2021-05-30,SWE,105163.02,37.87,41.0,20.275,1422.32
117088,2021-06-06,SWE,106106.804,40.01,41.0,14.764000000000001,1429.4070000000002
117095,2021-06-13,SWE,106637.701,42.66,41.0,11.614,1434.4260000000002
117102,2021-06-20,SWE,106753.841,45.64,41.0,8.071,1434.4260000000002
117109,2021-06-27,SWE,107173.12599999999,48.48,41.0,6.593999999999999,1438.855
117571,2021-01-02,CHE,51895.624,0.07,43.1,48.305,918.938
117572,2021-01-03,CHE,51895.624,0.07,43.1,49.108000000000004,927.658
117573,2021-01-04,CHE,53004.569,0.11,43.1,49.79600000000001,935.46
117574,2021-01-05,CHE,53465.816,0.2,43.1,50.82899999999999,943.263
117575,2021-01-06,CHE,54017.477,0.26,43.1,50.255,950.835
117576,2021-01-07,CHE,54473.562000000005,0.34,43.1,48.19,958.408
117577,2021-01-08,CHE,54842.904,0.43,43.1,46.813,963.227
117578,2021-01-09,CHE,54842.904,0.46,43.1,45.43600000000001,970.57
117579,2021-01-10,CHE,54842.904,0.46,43.1,45.207,978.028
117580,2021-01-11,CHE,55591.34099999999,0.54,43.1,45.895,985.257
117581,2021-01-12,CHE,55918.46,0.66,43.1,43.601000000000006,992.0260000000001
117582,2021-01-13,CHE,56262.789000000004,0.78,43.1,42.912,999.255
117583,2021-01-14,CHE,56546.651,0.9,43.1,43.486000000000004,1004.877
117584,2021-01-15,CHE,56821.564000000006,1.02,43.1,42.683,1013.253
117585,2021-01-16,CHE,56821.564000000006,1.07,43.1,41.765,1017.842
117586,2021-01-17,CHE,56821.564000000006,1.08,43.1,41.191,1023.465
117587,2021-01-18,CHE,57361.178,1.21,43.1,39.699,1029.431
117588,2021-01-19,CHE,57620.486,1.4,43.1,39.010999999999996,1037.004
117589,2021-01-20,CHE,57933.377,1.62,43.1,37.749,1041.593
117590,2021-01-21,CHE,58186.375,1.88,43.1,36.716,1047.33
117591,2021-01-22,CHE,58433.75,2.1,43.1,37.978,1052.952
117592,2021-01-23,CHE,58433.75,2.17,43.1,36.143,1058.345
117593,2021-01-24,CHE,58433.75,2.18,43.1,35.339,1063.8519999999999
117594,2021-01-25,CHE,58929.419,2.36,43.1,34.192,1068.098
117595,2021-01-26,CHE,59145.585999999996,2.62,43.1,33.274,1073.376
117596,2021-01-27,CHE,59400.53400000001,2.87,43.1,32.471,1077.621
117597,2021-01-28,CHE,59595.474,3.15,43.1,32.815,1083.014
117598,2021-01-29,CHE,59815.312999999995,3.32,43.1,33.733000000000004,1087.718
117599,2021-01-30,CHE,59815.312999999995,3.32,43.1,31.094,1088.521
117600,2021-01-31,CHE,59815.312999999995,3.32,43.1,32.126999999999995,1092.652
117601,2021-02-01,CHE,60248.449,3.45,43.1,32.586,1096.6680000000001
