Entity,Code,Day,testing_policy,vaccination_policy,facial_coverings,restriction_gatherings,stay_home_requirements,total_cases,new_cases
Qatar,QAT,8/11/20,3,0,2,3,1,134203,190
Qatar,QAT,9/11/20,3,0,2,3,1,134433,230
Qatar,QAT,10/11/20,3,0,2,3,1,134663,230
Qatar,QAT,11/11/20,3,0,2,3,1,134887,224
Qatar,QAT,12/11/20,3,0,2,3,1,135132,245
Qatar,QAT,13/11/20,3,0,2,3,1,135367,235
Qatar,QAT,14/11/20,3,0,2,3,1,135570,203
Qatar,QAT,15/11/20,3,0,2,3,1,135785,215
Qatar,QAT,16/11/20,3,0,2,3,1,136028,243
Qatar,QAT,17/11/20,3,0,2,3,1,136222,194
Qatar,QAT,18/11/20,3,0,2,3,1,136441,219
Qatar,QAT,19/11/20,3,0,2,3,1,136649,208
Qatar,QAT,20/11/20,3,0,2,3,1,136888,239
Qatar,QAT,21/11/20,3,0,2,3,1,137062,174
Qatar,QAT,22/11/20,3,0,2,3,1,137229,167
Qatar,QAT,23/11/20,3,0,2,3,1,137415,186
Qatar,QAT,24/11/20,3,0,2,3,1,137642,227
Qatar,QAT,25/11/20,3,0,2,3,1,137851,209
Qatar,QAT,26/11/20,3,0,2,3,1,138066,215
Qatar,QAT,27/11/20,3,0,2,3,1,138250,184
Qatar,QAT,28/11/20,3,0,2,3,1,138477,227
Qatar,QAT,29/11/20,3,0,2,3,1,138648,171
Qatar,QAT,30/11/20,3,0,2,3,1,138833,185
Qatar,QAT,1/12/20,3,0,2,3,1,139001,168
Qatar,QAT,2/12/20,3,0,2,3,1,139256,255
Qatar,QAT,3/12/20,3,0,2,3,1,139477,221
Qatar,QAT,4/12/20,3,0,2,3,1,139643,166
Qatar,QAT,5/12/20,3,0,2,3,1,139783,140
Qatar,QAT,6/12/20,3,0,2,3,1,139908,125
Qatar,QAT,7/12/20,3,0,2,3,1,140086,178
Qatar,QAT,8/12/20,3,0,2,3,1,140203,117
Qatar,QAT,9/12/20,3,0,2,3,1,140353,150
Qatar,QAT,10/12/20,3,0,2,3,1,140516,163
Qatar,QAT,11/12/20,3,0,2,3,1,140680,164
Qatar,QAT,12/12/20,3,0,2,3,1,140827,147
Qatar,QAT,13/12/20,3,0,2,3,1,140961,134
Qatar,QAT,14/12/20,3,0,2,3,1,141121,160
Qatar,QAT,15/12/20,3,0,2,3,1,141272,151
Qatar,QAT,16/12/20,3,0,2,3,1,141417,145
Qatar,QAT,17/12/20,3,0,2,3,1,141557,140
Qatar,QAT,18/12/20,3,0,2,3,1,141716,159
Qatar,QAT,19/12/20,3,0,2,3,1,141858,142
Qatar,QAT,20/12/20,3,0,2,3,1,142001,143
Qatar,QAT,21/12/20,3,0,2,3,1,142159,158
Qatar,QAT,22/12/20,3,0,2,3,1,142308,149
Qatar,QAT,23/12/20,3,3,2,3,1,142448,140
Qatar,QAT,24/12/20,3,3,2,3,1,142605,157
Qatar,QAT,25/12/20,3,3,2,3,1,142734,129
Qatar,QAT,26/12/20,3,3,2,3,1,142903,169
Qatar,QAT,27/12/20,3,3,2,3,1,143062,159
Qatar,QAT,28/12/20,3,3,2,3,1,143222,160
Qatar,QAT,29/12/20,3,3,2,3,1,143428,206
Qatar,QAT,30/12/20,3,3,2,3,1,143621,193
Qatar,QAT,31/12/20,3,3,2,3,1,143834,213
Qatar,QAT,1/1/21,3,3,2,3,1,144042,208
Qatar,QAT,2/1/21,3,3,2,3,1,144240,198
Qatar,QAT,3/1/21,3,3,2,3,1,144437,197
Qatar,QAT,4/1/21,3,3,2,3,1,144644,207
Qatar,QAT,5/1/21,3,3,2,3,1,144852,208
Qatar,QAT,6/1/21,3,3,2,3,1,145061,209
Qatar,QAT,7/1/21,3,3,2,3,1,145271,210
Qatar,QAT,8/1/21,3,3,2,3,1,145466,195
Qatar,QAT,9/1/21,3,3,2,3,1,145672,206
Qatar,QAT,10/1/21,3,3,2,3,1,145865,193
Qatar,QAT,11/1/21,3,3,2,3,1,146068,203
Qatar,QAT,12/1/21,3,3,2,3,1,146279,211
Qatar,QAT,13/1/21,3,3,2,3,1,146480,201
Qatar,QAT,14/1/21,3,3,2,3,1,146689,209
Qatar,QAT,15/1/21,3,3,2,3,1,146885,196
Qatar,QAT,16/1/21,3,3,2,3,1,147089,204
Qatar,QAT,17/1/21,3,3,2,3,1,147277,188
Qatar,QAT,18/1/21,3,3,2,3,1,147504,227
Qatar,QAT,19/1/21,3,3,2,3,1,147729,225
Qatar,QAT,20/1/21,3,3,2,3,1,148000,271
Qatar,QAT,21/1/21,3,3,2,3,1,148258,258
Qatar,QAT,22/1/21,3,3,2,3,1,148521,263
Qatar,QAT,23/1/21,3,3,2,3,1,148772,251
Qatar,QAT,24/1/21,3,3,2,3,1,149019,247
Qatar,QAT,25/1/21,3,3,2,3,1,149296,277
Qatar,QAT,26/1/21,3,3,2,3,1,149595,299
Qatar,QAT,27/1/21,3,3,2,3,1,149933,338
Qatar,QAT,28/1/21,3,3,2,3,1,150280,347
Qatar,QAT,29/1/21,3,3,2,3,1,150621,341
Qatar,QAT,30/1/21,3,3,2,3,1,150984,363
Qatar,QAT,31/1/21,3,3,2,3,1,151335,351
Qatar,QAT,1/2/21,3,3,2,3,1,151720,385
Qatar,QAT,2/2/21,3,3,2,3,1,152095,375
Qatar,QAT,3/2/21,3,3,4,3,1,152491,396
Qatar,QAT,4/2/21,3,3,4,3,1,152898,407
Qatar,QAT,5/2/21,3,3,4,3,1,153296,398
Qatar,QAT,6/2/21,3,3,4,3,1,153690,394
Qatar,QAT,7/2/21,3,3,4,3,1,154098,408
Qatar,QAT,8/2/21,3,3,4,3,1,154525,427
Qatar,QAT,9/2/21,3,3,4,3,1,155002,477
Qatar,QAT,10/2/21,2,3,4,3,1,155453,451
Qatar,QAT,11/2/21,2,3,4,3,1,155901,448
Qatar,QAT,12/2/21,2,3,4,3,1,156351,450
Qatar,QAT,13/2/21,2,3,4,3,1,156804,453
Qatar,QAT,14/2/21,2,3,4,3,1,157244,440
Qatar,QAT,15/2/21,2,3,4,3,1,158132,888
Qatar,QAT,16/2/21,2,3,4,3,1,158138,6
Qatar,QAT,17/2/21,2,3,4,3,1,158591,453
Qatar,QAT,18/2/21,2,3,4,3,1,159053,462
Qatar,QAT,19/2/21,2,3,4,3,1,159518,465
Qatar,QAT,20/2/21,2,3,4,3,1,159967,449
Qatar,QAT,21/2/21,2,3,4,3,1,160426,459
Qatar,QAT,22/2/21,2,3,4,3,1,160889,463
Qatar,QAT,23/2/21,2,3,4,3,1,161344,455
Qatar,QAT,24/2/21,3,3,4,3,1,161803,459
Qatar,QAT,25/2/21,3,3,4,3,1,162268,465
Qatar,QAT,26/2/21,3,3,4,3,1,162737,469
Qatar,QAT,27/2/21,3,3,4,3,1,163197,460
Qatar,QAT,28/2/21,3,3,4,3,1,163664,467
Qatar,QAT,1/3/21,3,3,4,3,1,164137,473
Qatar,QAT,2/3/21,3,3,4,3,1,164600,463
Qatar,QAT,3/3/21,3,3,4,3,1,165071,471
Qatar,QAT,4/3/21,3,3,4,3,1,165546,475
Qatar,QAT,5/3/21,3,3,4,3,1,166015,469
Qatar,QAT,6/3/21,3,3,4,3,1,166475,460
Qatar,QAT,7/3/21,3,3,4,3,1,166949,474
Qatar,QAT,8/3/21,3,3,4,3,1,167417,468
Qatar,QAT,9/3/21,3,3,4,3,1,167888,471
Qatar,QAT,10/3/21,3,3,4,3,1,168361,473
Qatar,QAT,11/3/21,3,3,4,3,1,168829,468
Qatar,QAT,12/3/21,3,3,4,3,1,169284,455
Qatar,QAT,13/3/21,3,3,4,3,1,169767,483
Qatar,QAT,14/3/21,3,3,4,3,1,170252,485
Qatar,QAT,15/3/21,3,3,4,3,1,170733,481
Qatar,QAT,16/3/21,3,3,4,3,1,171212,479
Qatar,QAT,17/3/21,3,3,4,3,1,171701,489
Qatar,QAT,18/3/21,3,3,4,3,1,172200,499
Qatar,QAT,19/3/21,3,3,4,3,1,172697,497
Qatar,QAT,20/3/21,3,3,4,3,1,173206,509
Qatar,QAT,21/3/21,3,3,4,3,1,173709,503
Qatar,QAT,22/3/21,3,3,4,3,1,174228,519
Qatar,QAT,23/3/21,3,3,4,4,1,174762,534
Qatar,QAT,24/3/21,3,3,4,4,1,175332,570
Qatar,QAT,25/3/21,3,3,4,4,1,175919,587
Qatar,QAT,26/3/21,3,3,4,4,1,176521,602
Qatar,QAT,27/3/21,3,3,4,4,1,177135,614
Qatar,QAT,28/3/21,3,3,4,4,1,177774,639
Qatar,QAT,29/3/21,3,3,4,4,1,178464,690
Qatar,QAT,30/3/21,3,4,4,4,1,179184,720
Qatar,QAT,31/3/21,3,4,4,4,1,179964,780
Qatar,QAT,1/4/21,3,4,4,4,1,180804,840
Qatar,QAT,2/4/21,3,4,4,4,1,181678,874
Qatar,QAT,3/4/21,3,4,4,4,1,182548,870
Qatar,QAT,4/4/21,3,4,4,4,1,183424,876
Qatar,QAT,5/4/21,3,4,4,4,1,184334,910
Qatar,QAT,6/4/21,3,4,4,4,2,185261,927
Qatar,QAT,7/4/21,3,4,4,4,2,186201,940
Qatar,QAT,8/4/21,3,4,4,4,2,187150,949
Qatar,QAT,9/4/21,3,4,4,4,2,188100,950
Qatar,QAT,10/4/21,3,4,4,4,2,189064,964
Qatar,QAT,11/4/21,3,4,4,4,2,190025,961
Qatar,QAT,12/4/21,3,4,4,4,2,190998,973
Qatar,QAT,13/4/21,3,4,4,4,2,191979,981
Qatar,QAT,14/4/21,3,4,4,4,2,192963,984
Qatar,QAT,15/4/21,3,4,4,4,2,193952,989
Qatar,QAT,16/4/21,3,4,4,4,2,194930,978
Qatar,QAT,17/4/21,3,4,4,4,2,195757,827
Qatar,QAT,18/4/21,3,4,4,4,2,196580,823
Qatar,QAT,19/4/21,3,4,4,4,2,197476,896
Qatar,QAT,20/4/21,3,4,4,4,2,198361,885
Qatar,QAT,21/4/21,3,4,4,4,2,199180,819
Qatar,QAT,22/4/21,3,4,4,4,2,199980,800
Qatar,QAT,23/4/21,3,4,4,4,2,200778,798
Qatar,QAT,24/4/21,3,4,4,4,2,201496,718
Qatar,QAT,25/4/21,3,4,4,4,2,202201,705
Qatar,QAT,26/4/21,3,4,4,4,2,202904,703
Qatar,QAT,27/4/21,3,4,4,4,2,203599,695
Qatar,QAT,28/4/21,3,4,4,4,2,204289,690
Qatar,QAT,29/4/21,3,4,4,4,2,204976,687
Qatar,QAT,30/4/21,3,4,4,4,2,205652,676
Qatar,QAT,1/5/21,3,4,4,4,2,206302,650
Qatar,QAT,2/5/21,3,4,4,4,2,206948,646
Qatar,QAT,3/5/21,3,4,4,4,2,207592,644
Qatar,QAT,4/5/21,3,4,4,4,2,208232,640
Qatar,QAT,5/5/21,3,4,4,4,2,208877,645
Qatar,QAT,6/5/21,3,4,4,4,2,209470,593
Qatar,QAT,7/5/21,3,4,4,4,2,210070,600
Qatar,QAT,8/5/21,3,4,4,4,2,210603,533
Qatar,QAT,9/5/21,3,4,4,4,2,210992,389
Qatar,QAT,10/5/21,3,4,4,4,2,211389,397
Qatar,QAT,11/5/21,3,4,4,4,2,211732,343
Qatar,QAT,12/5/21,3,4,4,4,2,212124,392
Qatar,QAT,13/5/21,3,4,4,4,2,212423,299
Qatar,QAT,14/5/21,3,4,4,4,2,212667,244
Qatar,QAT,15/5/21,3,4,4,4,2,212927,260
Qatar,QAT,16/5/21,3,4,4,4,2,213183,256
Qatar,QAT,17/5/21,3,4,4,4,2,213485,302
Qatar,QAT,18/5/21,3,4,4,4,2,213855,370
Qatar,QAT,19/5/21,3,4,4,4,2,214150,295
Qatar,QAT,20/5/21,3,4,4,4,2,214463,313
Qatar,QAT,21/5/21,3,4,4,4,2,214830,367
Qatar,QAT,22/5/21,3,4,4,4,2,215160,330
Qatar,QAT,23/5/21,3,4,4,4,2,215443,283
Qatar,QAT,24/5/21,3,4,4,4,2,215742,299
Qatar,QAT,25/5/21,3,4,4,4,2,216091,349
Qatar,QAT,26/5/21,3,4,4,4,2,216397,306
Qatar,QAT,27/5/21,3,4,4,4,2,216683,286
Qatar,QAT,28/5/21,3,4,4,4,1,216885,202
Qatar,QAT,29/5/21,3,4,4,4,1,217041,156
Qatar,QAT,30/5/21,3,4,4,4,1,217230,189
Qatar,QAT,31/5/21,3,4,4,4,1,217458,228
Qatar,QAT,1/6/21,3,4,4,4,1,217688,230
Qatar,QAT,2/6/21,3,4,4,4,1,217882,194
Qatar,QAT,3/6/21,3,4,4,4,1,218080,198
Qatar,QAT,4/6/21,3,4,4,4,1,218263,183
Qatar,QAT,5/6/21,3,4,4,4,1,218455,192
Qatar,QAT,6/6/21,3,4,4,4,1,218627,172
Qatar,QAT,7/6/21,3,4,4,4,1,218798,171
Qatar,QAT,8/6/21,3,4,3,4,1,218980,182
Qatar,QAT,9/6/21,3,4,3,4,1,219138,158
Qatar,QAT,10/6/21,3,4,3,4,1,219281,143
Qatar,QAT,11/6/21,3,4,3,4,1,219466,185
Qatar,QAT,12/6/21,3,4,3,4,1,219613,147
Qatar,QAT,13/6/21,3,4,3,4,1,219730,117
Qatar,QAT,14/6/21,3,4,3,4,1,219887,157
Qatar,QAT,15/6/21,3,4,4,4,1,220033,146
Qatar,QAT,16/6/21,3,4,4,4,1,220198,165
Qatar,QAT,17/6/21,3,4,4,4,1,220325,127
Qatar,QAT,18/6/21,3,4,4,3,1,220509,184
Qatar,QAT,19/6/21,3,4,4,3,1,220693,184
Qatar,QAT,20/6/21,3,4,4,3,1,220800,107
Qatar,QAT,21/6/21,3,4,4,3,1,220930,130
Qatar,QAT,22/6/21,1,4,4,4,1,221119,189
Qatar,QAT,23/6/21,1,4,4,4,1,221273,154
Qatar,QAT,24/6/21,1,4,4,4,1,221378,105
Qatar,QAT,25/6/21,1,4,4,4,1,221465,87
Qatar,QAT,26/6/21,1,4,4,4,1,221590,125
Qatar,QAT,27/6/21,1,4,4,4,1,221692,102
Qatar,QAT,28/6/21,1,4,4,4,1,221810,118
Qatar,QAT,29/6/21,1,4,4,4,1,221953,143
Qatar,QAT,30/6/21,1,4,4,4,1,222071,118
Qatar,QAT,1/7/21,1,4,4,4,1,222217,146
Qatar,QAT,2/7/21,1,4,4,4,1,222350,133
Qatar,QAT,3/7/21,1,4,4,4,1,222453,103
Qatar,QAT,4/7/21,1,4,4,4,1,222574,121
Qatar,QAT,5/7/21,1,4,4,4,1,222667,93
Qatar,QAT,6/7/21,1,4,4,4,1,222760,93
Qatar,QAT,7/7/21,1,4,4,4,1,222918,158
Qatar,QAT,8/7/21,1,4,4,4,1,223031,113
Qatar,QAT,9/7/21,1,4,4,4,1,223175,144
Qatar,QAT,10/7/21,1,4,4,4,1,223272,97
Qatar,QAT,11/7/21,3,4,4,4,1,223358,86
Qatar,QAT,12/7/21,3,4,4,4,1,223504,146
Qatar,QAT,13/7/21,3,4,4,4,1,223646,142
Qatar,QAT,14/7/21,3,4,4,4,1,223780,134
Qatar,QAT,15/7/21,3,4,4,4,1,223911,131
Qatar,QAT,16/7/21,3,4,4,4,1,224044,133
Qatar,QAT,17/7/21,3,4,4,4,1,224160,116
Qatar,QAT,18/7/21,3,4,4,4,1,224278,118
Qatar,QAT,19/7/21,3,4,4,4,1,224402,124
Qatar,QAT,20/7/21,3,4,4,4,1,224510,108
Qatar,QAT,21/7/21,3,4,4,4,1,224638,128
Qatar,QAT,22/7/21,3,4,4,4,1,224834,196
Qatar,QAT,23/7/21,3,4,4,4,1,224948,114
Qatar,QAT,24/7/21,3,4,4,4,1,225072,124
Qatar,QAT,25/7/21,3,4,4,4,1,225198,126
Qatar,QAT,26/7/21,3,4,4,4,1,225376,178
Qatar,QAT,27/7/21,3,4,4,4,1,225522,146
Qatar,QAT,28/7/21,3,4,4,4,1,225747,225
Qatar,QAT,29/7/21,3,4,4,4,1,225905,158
Qatar,QAT,30/7/21,3,4,4,4,1,226077,172
Qatar,QAT,31/7/21,3,4,4,4,1,226239,162
Qatar,QAT,1/8/21,3,4,4,4,1,226390,151
Qatar,QAT,2/8/21,3,4,4,4,1,226540,150
Qatar,QAT,3/8/21,3,4,4,4,1,226710,170
Qatar,QAT,4/8/21,3,4,4,4,1,226874,164
Qatar,QAT,5/8/21,3,4,4,4,1,227055,181
Qatar,QAT,6/8/21,3,4,4,4,1,227273,218
Qatar,QAT,7/8/21,3,4,4,4,1,227472,199
Qatar,QAT,8/8/21,3,4,4,4,1,227689,217
Qatar,QAT,9/8/21,3,4,4,4,1,227899,210
Qatar,QAT,10/8/21,3,4,4,4,1,228119,220
Qatar,QAT,11/8/21,3,4,4,4,1,228346,227
Qatar,QAT,12/8/21,3,4,4,4,1,228543,197
Qatar,QAT,13/8/21,3,4,4,4,1,228787,244
Qatar,QAT,14/8/21,3,4,4,4,1,228981,194
Qatar,QAT,15/8/21,3,4,4,4,1,229168,187
Qatar,QAT,16/8/21,3,4,4,4,1,229428,260
Qatar,QAT,17/8/21,3,4,4,4,1,229697,269
Qatar,QAT,18/8/21,3,4,4,4,1,229915,218
Qatar,QAT,19/8/21,3,4,4,4,1,230221,306
Qatar,QAT,20/8/21,3,4,4,4,1,230442,221
Qatar,QAT,21/8/21,3,4,4,4,1,230632,190
Qatar,QAT,22/8/21,3,4,4,4,1,230837,205
Qatar,QAT,23/8/21,3,4,4,4,1,231126,289
Qatar,QAT,24/8/21,3,4,4,4,1,231343,217
Qatar,QAT,25/8/21,3,4,4,4,1,231559,216
Qatar,QAT,26/8/21,3,4,4,4,1,231792,233
Qatar,QAT,27/8/21,3,4,4,4,1,232004,212
Qatar,QAT,28/8/21,3,4,4,4,1,232187,183
Qatar,QAT,29/8/21,3,4,4,4,1,232366,179
Qatar,QAT,30/8/21,3,4,4,4,1,232571,205
Qatar,QAT,31/8/21,3,4,4,4,1,232744,173
Qatar,QAT,1/9/21,3,4,4,4,1,232910,166
Qatar,QAT,2/9/21,3,4,4,4,1,233087,177
Qatar,QAT,3/9/21,3,4,4,4,1,233280,193
Qatar,QAT,4/9/21,3,4,4,4,1,233437,157
Qatar,QAT,5/9/21,3,4,4,4,1,233567,130
Qatar,QAT,6/9/21,3,4,4,4,1,233756,189
Qatar,QAT,7/9/21,3,4,4,4,1,233928,172
Qatar,QAT,8/9/21,3,4,4,4,1,234093,165
Qatar,QAT,9/9/21,3,4,4,4,1,234236,143
Qatar,QAT,10/9/21,3,5,4,4,1,234362,126
Qatar,QAT,11/9/21,3,5,4,4,1,234509,147
Qatar,QAT,12/9/21,3,5,4,4,1,234642,133
Qatar,QAT,13/9/21,3,5,4,4,1,234773,131
Qatar,QAT,14/9/21,3,5,4,4,1,234895,122
Qatar,QAT,15/9/21,3,5,4,4,1,235054,159
Qatar,QAT,16/9/21,3,5,4,4,1,235187,133
Qatar,QAT,17/9/21,3,5,4,4,1,235304,117
Qatar,QAT,18/9/21,3,5,4,4,1,235386,82
Qatar,QAT,19/9/21,3,5,4,4,1,235487,101
Qatar,QAT,20/9/21,3,5,4,4,1,235626,139
Qatar,QAT,21/9/21,3,5,4,4,1,235769,143
Qatar,QAT,22/9/21,3,5,4,4,1,235907,138
Qatar,QAT,23/9/21,3,5,4,4,1,236016,109
Qatar,QAT,24/9/21,3,5,4,4,1,236123,107
Qatar,QAT,25/9/21,3,5,4,4,1,236231,108
Qatar,QAT,26/9/21,3,5,4,4,1,236298,67
Qatar,QAT,27/9/21,3,5,4,4,1,236388,90
Qatar,QAT,28/9/21,3,5,4,4,1,236482,94
Qatar,QAT,29/9/21,3,5,4,4,1,236558,76
Qatar,QAT,30/9/21,3,5,4,4,1,236643,85
Qatar,QAT,1/10/21,3,5,4,4,1,236735,92
Qatar,QAT,2/10/21,3,5,4,4,1,236834,99
