Entity,Code,Day,testing_policy,vaccination_policy,facial_coverings,restriction_gatherings,stay_home_requirements
Singapore,SGP,2/8/21,3,5,4,4,1
Singapore,SGP,3/8/21,3,5,4,4,1
Singapore,SGP,4/8/21,3,5,4,4,1
Singapore,SGP,5/8/21,3,5,4,4,1
Singapore,SGP,6/8/21,3,5,4,4,1
Singapore,SGP,7/8/21,3,5,4,4,1
Singapore,SGP,8/8/21,3,5,4,4,1
Singapore,SGP,9/8/21,3,5,4,4,1
Singapore,SGP,10/8/21,3,5,4,4,1
Singapore,SGP,11/8/21,3,5,4,4,1
Singapore,SGP,12/8/21,3,5,4,4,1
Singapore,SGP,13/8/21,3,5,4,4,1
Singapore,SGP,14/8/21,3,5,4,4,1
Singapore,SGP,15/8/21,3,5,4,4,1
Singapore,SGP,16/8/21,3,5,4,4,1
Singapore,SGP,17/8/21,3,5,4,4,1
Singapore,SGP,18/8/21,3,5,4,4,1
Singapore,SGP,19/8/21,3,5,4,4,1
Singapore,SGP,20/8/21,3,5,4,4,1
Singapore,SGP,21/8/21,3,5,4,4,1
Singapore,SGP,22/8/21,3,5,4,4,1
Singapore,SGP,23/8/21,3,5,4,4,1
Singapore,SGP,24/8/21,3,5,4,4,1
Singapore,SGP,25/8/21,3,5,4,4,1
Singapore,SGP,26/8/21,3,5,4,4,1
Singapore,SGP,27/8/21,3,5,4,4,1
Singapore,SGP,28/8/21,3,5,4,4,1
Singapore,SGP,29/8/21,3,5,4,4,1
Singapore,SGP,30/8/21,3,5,4,4,1
Singapore,SGP,31/8/21,3,5,4,4,1
Singapore,SGP,1/9/21,3,5,4,4,1
Singapore,SGP,2/9/21,3,5,4,4,1
Singapore,SGP,3/9/21,3,5,4,4,1
Singapore,SGP,4/9/21,3,5,4,4,1
Singapore,SGP,5/9/21,3,5,4,4,1
Singapore,SGP,6/9/21,3,5,4,4,1
Singapore,SGP,7/9/21,3,5,4,4,1
Singapore,SGP,8/9/21,3,5,4,4,1
Singapore,SGP,9/9/21,3,5,4,4,1
Singapore,SGP,10/9/21,3,5,4,4,1
Singapore,SGP,11/9/21,3,5,4,4,1
Singapore,SGP,12/9/21,3,5,4,4,1
Singapore,SGP,13/9/21,3,5,4,4,1
Singapore,SGP,14/9/21,3,5,4,4,1
Singapore,SGP,15/9/21,3,5,4,4,1
Singapore,SGP,16/9/21,3,5,4,4,1
Singapore,SGP,17/9/21,3,5,4,4,1
Singapore,SGP,18/9/21,3,5,4,4,1
Singapore,SGP,19/9/21,3,5,4,4,1
Singapore,SGP,20/9/21,3,5,4,4,1
Singapore,SGP,21/9/21,3,5,4,4,1
Singapore,SGP,22/9/21,3,5,4,4,1
Singapore,SGP,23/9/21,3,5,4,4,1
Singapore,SGP,24/9/21,3,5,4,4,1
Singapore,SGP,25/9/21,3,5,4,4,1
Singapore,SGP,26/9/21,3,5,4,4,1
Singapore,SGP,27/9/21,3,5,4,4,1
Singapore,SGP,28/9/21,3,5,4,4,1
Singapore,SGP,29/9/21,3,5,4,4,1
Singapore,SGP,30/9/21,3,5,4,4,1
Singapore,SGP,1/10/21,3,5,4,4,1
Singapore,SGP,2/10/21,3,5,4,4,1
Singapore,SGP,3/10/21,3,5,4,4,1
Singapore,SGP,4/10/21,3,5,4,4,1
Singapore,SGP,5/10/21,3,5,4,4,1
Singapore,SGP,6/10/21,3,5,4,4,1
Singapore,SGP,7/10/21,3,5,4,4,1
Singapore,SGP,8/10/21,3,5,4,4,1
Singapore,SGP,9/10/21,3,5,4,4,1
Singapore,SGP,10/10/21,3,5,4,4,1
Singapore,SGP,11/10/21,3,5,4,4,1
Singapore,SGP,12/10/21,3,5,4,4,1
Singapore,SGP,13/10/21,3,5,4,4,1
Singapore,SGP,14/10/21,3,5,4,4,1
Singapore,SGP,15/10/21,3,5,4,4,1
Singapore,SGP,16/10/21,3,5,4,4,1
Singapore,SGP,17/10/21,3,5,4,4,1
Singapore,SGP,18/10/21,3,5,4,4,1
Singapore,SGP,19/10/21,3,5,4,4,1
Singapore,SGP,20/10/21,3,5,4,4,1
Singapore,SGP,21/10/21,3,5,4,4,1
Singapore,SGP,22/10/21,3,5,4,4,1
Singapore,SGP,23/10/21,3,5,4,4,1
Singapore,SGP,24/10/21,3,5,4,4,1
Singapore,SGP,25/10/21,3,5,4,4,1
Singapore,SGP,26/10/21,3,5,4,4,1
Singapore,SGP,27/10/21,3,5,4,4,1
Singapore,SGP,28/10/21,3,5,4,4,1
Singapore,SGP,29/10/21,3,5,4,4,1
Singapore,SGP,30/10/21,3,5,4,4,1
Singapore,SGP,31/10/21,3,5,4,4,1
Singapore,SGP,1/11/21,3,5,4,4,1
Singapore,SGP,2/11/21,3,5,4,4,1
Singapore,SGP,3/11/21,3,5,4,4,1
Singapore,SGP,4/11/21,3,5,4,4,1
Singapore,SGP,5/11/21,3,5,4,4,1
Singapore,SGP,6/11/21,3,5,4,4,1
Solomon Islands,SLB,1/1/20,0,0,0,0,0
Solomon Islands,SLB,2/1/20,0,0,0,0,0
Solomon Islands,SLB,3/1/20,0,0,0,0,0
Solomon Islands,SLB,4/1/20,0,0,0,0,0
Solomon Islands,SLB,5/1/20,0,0,0,0,0
Solomon Islands,SLB,6/1/20,0,0,0,0,0
Solomon Islands,SLB,7/1/20,0,0,0,0,0
Solomon Islands,SLB,8/1/20,0,0,0,0,0
Solomon Islands,SLB,9/1/20,0,0,0,0,0
Solomon Islands,SLB,10/1/20,0,0,0,0,0
Solomon Islands,SLB,11/1/20,0,0,0,0,0
Solomon Islands,SLB,12/1/20,0,0,0,0,0
Solomon Islands,SLB,13/1/20,0,0,0,0,0
Solomon Islands,SLB,14/1/20,0,0,0,0,0
Solomon Islands,SLB,15/1/20,0,0,0,0,0
Solomon Islands,SLB,16/1/20,0,0,0,0,0
Solomon Islands,SLB,17/1/20,0,0,0,0,0
Solomon Islands,SLB,18/1/20,0,0,0,0,0
Solomon Islands,SLB,19/1/20,0,0,0,0,0
Solomon Islands,SLB,20/1/20,0,0,0,0,0
Solomon Islands,SLB,21/1/20,0,0,0,0,0
Solomon Islands,SLB,22/1/20,0,0,0,0,0
Solomon Islands,SLB,23/1/20,0,0,0,0,0
Solomon Islands,SLB,24/1/20,0,0,0,0,0
Solomon Islands,SLB,25/1/20,0,0,0,0,0
Solomon Islands,SLB,26/1/20,0,0,0,0,0
Solomon Islands,SLB,27/1/20,0,0,0,0,0
Solomon Islands,SLB,28/1/20,0,0,0,0,0
Solomon Islands,SLB,29/1/20,0,0,0,0,0
Solomon Islands,SLB,30/1/20,0,0,0,0,0
Solomon Islands,SLB,31/1/20,0,0,0,0,0
Solomon Islands,SLB,1/2/20,0,0,0,0,0
Solomon Islands,SLB,2/2/20,0,0,0,0,0
Solomon Islands,SLB,3/2/20,0,0,0,0,0
Solomon Islands,SLB,4/2/20,0,0,0,0,0
Solomon Islands,SLB,5/2/20,0,0,0,0,0
Solomon Islands,SLB,6/2/20,0,0,0,0,0
Solomon Islands,SLB,7/2/20,0,0,0,0,0
Solomon Islands,SLB,8/2/20,0,0,0,0,0
Solomon Islands,SLB,9/2/20,0,0,0,0,0
Solomon Islands,SLB,10/2/20,0,0,0,0,0
Solomon Islands,SLB,11/2/20,0,0,0,0,0
Solomon Islands,SLB,12/2/20,0,0,0,0,0
Solomon Islands,SLB,13/2/20,0,0,0,0,0
Solomon Islands,SLB,14/2/20,0,0,0,0,0
Solomon Islands,SLB,15/2/20,0,0,0,0,0
Solomon Islands,SLB,16/2/20,0,0,0,0,0
Solomon Islands,SLB,17/2/20,0,0,0,0,0
Solomon Islands,SLB,18/2/20,0,0,0,0,0
Solomon Islands,SLB,19/2/20,0,0,0,0,0
Solomon Islands,SLB,20/2/20,0,0,0,0,0
Solomon Islands,SLB,21/2/20,0,0,0,0,0
Solomon Islands,SLB,22/2/20,0,0,0,0,0
Solomon Islands,SLB,23/2/20,0,0,0,0,0
Solomon Islands,SLB,24/2/20,0,0,0,0,0
Solomon Islands,SLB,25/2/20,0,0,0,0,0
Solomon Islands,SLB,26/2/20,0,0,0,0,0
Solomon Islands,SLB,27/2/20,0,0,0,0,0
Solomon Islands,SLB,28/2/20,0,0,0,0,0
Solomon Islands,SLB,29/2/20,0,0,0,0,0
Solomon Islands,SLB,1/3/20,0,0,0,0,0
Solomon Islands,SLB,2/3/20,0,0,0,0,0
Solomon Islands,SLB,3/3/20,0,0,0,0,0
Solomon Islands,SLB,4/3/20,0,0,0,0,0
Solomon Islands,SLB,5/3/20,0,0,0,0,0
Solomon Islands,SLB,6/3/20,0,0,0,0,0
Solomon Islands,SLB,7/3/20,0,0,0,0,0
Solomon Islands,SLB,8/3/20,0,0,0,0,0
Solomon Islands,SLB,9/3/20,0,0,0,0,0
Solomon Islands,SLB,10/3/20,0,0,0,0,0
Solomon Islands,SLB,11/3/20,0,0,0,0,0
Solomon Islands,SLB,12/3/20,0,0,0,0,0
Solomon Islands,SLB,13/3/20,0,0,0,0,0
Solomon Islands,SLB,14/3/20,0,0,0,0,0
Solomon Islands,SLB,15/3/20,0,0,0,0,0
Solomon Islands,SLB,16/3/20,0,0,0,0,0
Solomon Islands,SLB,17/3/20,0,0,0,0,0
Solomon Islands,SLB,18/3/20,0,0,0,0,0
Solomon Islands,SLB,19/3/20,0,0,0,0,0
Solomon Islands,SLB,20/3/20,0,0,0,0,0
Solomon Islands,SLB,21/3/20,0,0,0,0,0
Solomon Islands,SLB,22/3/20,0,0,0,0,0
Solomon Islands,SLB,23/3/20,0,0,0,0,0
Solomon Islands,SLB,24/3/20,0,0,0,0,0
Solomon Islands,SLB,25/3/20,0,0,0,0,0
Solomon Islands,SLB,26/3/20,0,0,0,0,0
Solomon Islands,SLB,27/3/20,0,0,0,0,0
Solomon Islands,SLB,28/3/20,0,0,0,0,0
Solomon Islands,SLB,29/3/20,0,0,0,0,0
Solomon Islands,SLB,30/3/20,0,0,0,0,0
Solomon Islands,SLB,31/3/20,0,0,0,0,0
Solomon Islands,SLB,1/4/20,0,0,0,0,0
Solomon Islands,SLB,2/4/20,0,0,0,0,0
Solomon Islands,SLB,3/4/20,0,0,0,0,0
Solomon Islands,SLB,4/4/20,0,0,0,0,0
Solomon Islands,SLB,5/4/20,0,0,0,0,0
Solomon Islands,SLB,6/4/20,0,0,0,0,0
Solomon Islands,SLB,7/4/20,0,0,0,0,0
Solomon Islands,SLB,8/4/20,0,0,0,0,0
Solomon Islands,SLB,9/4/20,0,0,0,0,0
Solomon Islands,SLB,10/4/20,0,0,0,0,0
Solomon Islands,SLB,11/4/20,0,0,0,0,0
Solomon Islands,SLB,12/4/20,0,0,0,0,0
Solomon Islands,SLB,13/4/20,0,0,0,0,0
Solomon Islands,SLB,14/4/20,0,0,0,0,0
Solomon Islands,SLB,15/4/20,0,0,0,0,0
Solomon Islands,SLB,16/4/20,0,0,0,0,0
Solomon Islands,SLB,17/4/20,0,0,0,0,0
Solomon Islands,SLB,18/4/20,0,0,0,0,0
Solomon Islands,SLB,19/4/20,0,0,0,0,0
Solomon Islands,SLB,20/4/20,0,0,0,0,0
Solomon Islands,SLB,21/4/20,0,0,0,0,0
Solomon Islands,SLB,22/4/20,0,0,0,0,0
Solomon Islands,SLB,23/4/20,0,0,0,0,0
Solomon Islands,SLB,24/4/20,0,0,0,0,0
Solomon Islands,SLB,25/4/20,0,0,0,0,0
Solomon Islands,SLB,26/4/20,0,0,0,0,0
Solomon Islands,SLB,27/4/20,0,0,0,0,0
Solomon Islands,SLB,28/4/20,0,0,0,0,0
Solomon Islands,SLB,29/4/20,0,0,0,0,0
Solomon Islands,SLB,30/4/20,0,0,0,0,0
Solomon Islands,SLB,1/5/20,0,0,0,0,0
Solomon Islands,SLB,2/5/20,0,0,0,0,0
Solomon Islands,SLB,3/5/20,0,0,0,0,0
Solomon Islands,SLB,4/5/20,0,0,0,0,0
Solomon Islands,SLB,5/5/20,0,0,0,0,0
Solomon Islands,SLB,6/5/20,0,0,0,0,0
Solomon Islands,SLB,7/5/20,0,0,0,0,0
Solomon Islands,SLB,8/5/20,0,0,0,0,0
Solomon Islands,SLB,9/5/20,0,0,0,0,0
Solomon Islands,SLB,10/5/20,0,0,0,0,0
Solomon Islands,SLB,11/5/20,0,0,0,0,0
Solomon Islands,SLB,12/5/20,0,0,0,0,0
Solomon Islands,SLB,13/5/20,0,0,0,0,0
Solomon Islands,SLB,14/5/20,0,0,0,0,0
Solomon Islands,SLB,15/5/20,0,0,0,0,0
Solomon Islands,SLB,16/5/20,0,0,0,0,0
Solomon Islands,SLB,17/5/20,0,0,0,0,0
Solomon Islands,SLB,18/5/20,0,0,0,0,0
Solomon Islands,SLB,19/5/20,0,0,0,0,0
Solomon Islands,SLB,20/5/20,0,0,0,0,3
Solomon Islands,SLB,21/5/20,0,0,0,0,3
Solomon Islands,SLB,22/5/20,0,0,0,0,3
Solomon Islands,SLB,23/5/20,0,0,0,0,0
Solomon Islands,SLB,24/5/20,0,0,0,0,0
Solomon Islands,SLB,25/5/20,0,0,0,0,0
Solomon Islands,SLB,26/5/20,0,0,0,0,0
Solomon Islands,SLB,27/5/20,0,0,0,0,0
Solomon Islands,SLB,28/5/20,0,0,0,0,0
Solomon Islands,SLB,29/5/20,0,0,0,0,0
Solomon Islands,SLB,30/5/20,0,0,0,0,0
Solomon Islands,SLB,31/5/20,0,0,0,0,0
Solomon Islands,SLB,1/6/20,0,0,0,0,0
Solomon Islands,SLB,2/6/20,0,0,0,0,0
Solomon Islands,SLB,3/6/20,0,0,0,0,0
Solomon Islands,SLB,4/6/20,0,0,0,0,0
Solomon Islands,SLB,5/6/20,0,0,0,0,0
Solomon Islands,SLB,6/6/20,0,0,0,0,0
Solomon Islands,SLB,7/6/20,0,0,0,0,0
Solomon Islands,SLB,8/6/20,0,0,0,0,0
Solomon Islands,SLB,9/6/20,0,0,0,0,0
Solomon Islands,SLB,10/6/20,0,0,0,0,0
Solomon Islands,SLB,11/6/20,0,0,0,0,0
Solomon Islands,SLB,12/6/20,0,0,0,0,0
Solomon Islands,SLB,13/6/20,0,0,0,0,0
Solomon Islands,SLB,14/6/20,0,0,0,0,0
Solomon Islands,SLB,15/6/20,0,0,0,0,0
Solomon Islands,SLB,16/6/20,0,0,0,0,0
Solomon Islands,SLB,17/6/20,0,0,0,0,0
Solomon Islands,SLB,18/6/20,0,0,0,0,0
Solomon Islands,SLB,19/6/20,0,0,0,0,0
Solomon Islands,SLB,20/6/20,0,0,0,0,0
Solomon Islands,SLB,21/6/20,0,0,0,0,0
Solomon Islands,SLB,22/6/20,0,0,0,0,0
Solomon Islands,SLB,23/6/20,0,0,0,0,0
Solomon Islands,SLB,24/6/20,0,0,0,0,0
Solomon Islands,SLB,25/6/20,0,0,0,0,0
Solomon Islands,SLB,26/6/20,0,0,0,0,0
Solomon Islands,SLB,27/6/20,0,0,0,0,0
Solomon Islands,SLB,28/6/20,0,0,0,0,0
Solomon Islands,SLB,29/6/20,0,0,0,0,0
Solomon Islands,SLB,30/6/20,0,0,0,0,0
Solomon Islands,SLB,1/7/20,0,0,0,0,0
Solomon Islands,SLB,2/7/20,0,0,0,0,0
Solomon Islands,SLB,3/7/20,0,0,0,0,0
Solomon Islands,SLB,4/7/20,0,0,0,0,0
Solomon Islands,SLB,5/7/20,0,0,0,0,0
Solomon Islands,SLB,6/7/20,0,0,0,0,0
Solomon Islands,SLB,7/7/20,0,0,0,0,0
Solomon Islands,SLB,8/7/20,0,0,0,0,0
Solomon Islands,SLB,9/7/20,0,0,0,0,0
Solomon Islands,SLB,10/7/20,0,0,0,0,0
Solomon Islands,SLB,11/7/20,0,0,0,0,0
Solomon Islands,SLB,12/7/20,0,0,0,0,0
Solomon Islands,SLB,13/7/20,0,0,0,0,0
Solomon Islands,SLB,14/7/20,0,0,0,0,0
Solomon Islands,SLB,15/7/20,0,0,0,0,0
Solomon Islands,SLB,16/7/20,0,0,0,0,0
Solomon Islands,SLB,17/7/20,0,0,0,0,0
Solomon Islands,SLB,18/7/20,0,0,0,0,0
Solomon Islands,SLB,19/7/20,0,0,0,0,0
Solomon Islands,SLB,20/7/20,0,0,0,0,0
Solomon Islands,SLB,21/7/20,0,0,0,0,0
Solomon Islands,SLB,22/7/20,0,0,0,0,0
Solomon Islands,SLB,23/7/20,0,0,0,0,0
Solomon Islands,SLB,24/7/20,0,0,0,0,0
Solomon Islands,SLB,25/7/20,0,0,0,0,0
Solomon Islands,SLB,26/7/20,0,0,0,0,0
Solomon Islands,SLB,27/7/20,0,0,0,0,0
Solomon Islands,SLB,28/7/20,0,0,0,0,0
Solomon Islands,SLB,29/7/20,0,0,0,0,0
Solomon Islands,SLB,30/7/20,0,0,0,0,0
Solomon Islands,SLB,31/7/20,0,0,0,0,0
Solomon Islands,SLB,1/8/20,0,0,0,0,0
Solomon Islands,SLB,2/8/20,0,0,0,0,0
Solomon Islands,SLB,3/8/20,0,0,0,0,0
Solomon Islands,SLB,4/8/20,0,0,0,0,0
Solomon Islands,SLB,5/8/20,0,0,0,0,0
Solomon Islands,SLB,6/8/20,0,0,0,0,0
Solomon Islands,SLB,7/8/20,0,0,0,0,0
Solomon Islands,SLB,8/8/20,0,0,0,0,0
Solomon Islands,SLB,9/8/20,0,0,0,0,0
Solomon Islands,SLB,10/8/20,0,0,0,0,0
Solomon Islands,SLB,11/8/20,0,0,0,0,0
Solomon Islands,SLB,12/8/20,0,0,0,0,0
Solomon Islands,SLB,13/8/20,0,0,0,0,0
Solomon Islands,SLB,14/8/20,0,0,0,0,0
Solomon Islands,SLB,15/8/20,0,0,0,0,0
Solomon Islands,SLB,16/8/20,0,0,0,0,0
Solomon Islands,SLB,17/8/20,0,0,0,0,0
Solomon Islands,SLB,18/8/20,0,0,0,0,0
Solomon Islands,SLB,19/8/20,0,0,0,0,0
Solomon Islands,SLB,20/8/20,0,0,0,0,0
Solomon Islands,SLB,21/8/20,0,0,0,0,0
Solomon Islands,SLB,22/8/20,0,0,0,0,0
Solomon Islands,SLB,23/8/20,0,0,0,0,0
Solomon Islands,SLB,24/8/20,0,0,0,0,0
Solomon Islands,SLB,25/8/20,0,0,0,0,0
Solomon Islands,SLB,26/8/20,0,0,0,0,0
Solomon Islands,SLB,27/8/20,0,0,0,0,0
Solomon Islands,SLB,28/8/20,0,0,0,0,0
Solomon Islands,SLB,29/8/20,0,0,0,0,0
Solomon Islands,SLB,30/8/20,0,0,0,0,0
Solomon Islands,SLB,31/8/20,0,0,0,0,0
Solomon Islands,SLB,1/9/20,0,0,0,0,0
Solomon Islands,SLB,2/9/20,0,0,0,0,0
Solomon Islands,SLB,3/9/20,0,0,0,0,0
Solomon Islands,SLB,4/9/20,0,0,0,0,0
Solomon Islands,SLB,5/9/20,0,0,0,0,0
Solomon Islands,SLB,6/9/20,0,0,0,0,0
Solomon Islands,SLB,7/9/20,0,0,0,0,0
Solomon Islands,SLB,8/9/20,0,0,0,0,0
Solomon Islands,SLB,9/9/20,0,0,0,0,0
Solomon Islands,SLB,10/9/20,0,0,0,0,0
Solomon Islands,SLB,11/9/20,0,0,0,0,0
Solomon Islands,SLB,12/9/20,0,0,0,0,0
Solomon Islands,SLB,13/9/20,0,0,0,0,0
Solomon Islands,SLB,14/9/20,0,0,0,0,0
Solomon Islands,SLB,15/9/20,0,0,0,0,0
Solomon Islands,SLB,16/9/20,0,0,0,0,0
Solomon Islands,SLB,17/9/20,0,0,0,0,0
Solomon Islands,SLB,18/9/20,0,0,0,0,0
Solomon Islands,SLB,19/9/20,0,0,0,0,0
Solomon Islands,SLB,20/9/20,0,0,0,0,0
Solomon Islands,SLB,21/9/20,0,0,0,0,0
Solomon Islands,SLB,22/9/20,0,0,0,0,0
Solomon Islands,SLB,23/9/20,0,0,0,0,0
Solomon Islands,SLB,24/9/20,0,0,0,0,0
Solomon Islands,SLB,25/9/20,0,0,0,0,0
Solomon Islands,SLB,26/9/20,0,0,0,0,0
Solomon Islands,SLB,27/9/20,0,0,0,0,0
Solomon Islands,SLB,28/9/20,0,0,0,0,0
Solomon Islands,SLB,29/9/20,0,0,0,0,0
Solomon Islands,SLB,30/9/20,1,0,0,0,0
Solomon Islands,SLB,1/10/20,1,0,0,0,0
Solomon Islands,SLB,2/10/20,1,0,0,0,0
Solomon Islands,SLB,3/10/20,1,0,0,0,0
Solomon Islands,SLB,4/10/20,1,0,0,0,0
Solomon Islands,SLB,5/10/20,1,0,0,0,0
Solomon Islands,SLB,6/10/20,1,0,0,0,0
Solomon Islands,SLB,7/10/20,1,0,0,0,0
Solomon Islands,SLB,8/10/20,1,0,0,0,0
Solomon Islands,SLB,9/10/20,1,0,0,0,0
Solomon Islands,SLB,10/10/20,1,0,0,0,0
Solomon Islands,SLB,11/10/20,1,0,0,0,0
Solomon Islands,SLB,12/10/20,1,0,0,0,0
Solomon Islands,SLB,13/10/20,1,0,0,0,0
Solomon Islands,SLB,14/10/20,1,0,0,0,0
Solomon Islands,SLB,15/10/20,1,0,0,0,0
Solomon Islands,SLB,16/10/20,1,0,0,0,0
Solomon Islands,SLB,17/10/20,1,0,0,0,0
Solomon Islands,SLB,18/10/20,1,0,0,0,0
Solomon Islands,SLB,19/10/20,1,0,0,0,0
Solomon Islands,SLB,20/10/20,1,0,0,0,0
Solomon Islands,SLB,21/10/20,1,0,0,0,0
Solomon Islands,SLB,22/10/20,1,0,0,0,0
Solomon Islands,SLB,23/10/20,1,0,0,0,0
Solomon Islands,SLB,24/10/20,1,0,0,0,0
Solomon Islands,SLB,25/10/20,1,0,0,0,0
Solomon Islands,SLB,26/10/20,1,0,0,0,0
Solomon Islands,SLB,27/10/20,1,0,0,0,0
Solomon Islands,SLB,28/10/20,1,0,0,0,0
Solomon Islands,SLB,29/10/20,1,0,0,0,0
Solomon Islands,SLB,30/10/20,1,0,0,0,0
Solomon Islands,SLB,31/10/20,1,0,0,0,0
Solomon Islands,SLB,1/11/20,1,0,0,0,0
Solomon Islands,SLB,2/11/20,1,0,0,0,0
Solomon Islands,SLB,3/11/20,1,0,0,0,0
Solomon Islands,SLB,4/11/20,1,0,0,0,0
Solomon Islands,SLB,5/11/20,1,0,0,0,0
Solomon Islands,SLB,6/11/20,1,0,0,0,0
Solomon Islands,SLB,7/11/20,1,0,0,0,0
Solomon Islands,SLB,8/11/20,1,0,0,0,0
Solomon Islands,SLB,9/11/20,1,0,0,0,0
Solomon Islands,SLB,10/11/20,1,0,0,0,0
Solomon Islands,SLB,11/11/20,1,0,0,0,0
Solomon Islands,SLB,12/11/20,1,0,0,0,0
Solomon Islands,SLB,13/11/20,1,0,0,0,0
Solomon Islands,SLB,14/11/20,1,0,0,0,0
Solomon Islands,SLB,15/11/20,1,0,0,0,0
Solomon Islands,SLB,16/11/20,1,0,0,0,0
Solomon Islands,SLB,17/11/20,1,0,0,0,0
Solomon Islands,SLB,18/11/20,1,0,0,0,0
Solomon Islands,SLB,19/11/20,1,0,0,0,0
Solomon Islands,SLB,20/11/20,1,0,0,0,0
Solomon Islands,SLB,21/11/20,1,0,0,0,0
Solomon Islands,SLB,22/11/20,1,0,0,0,0
Solomon Islands,SLB,23/11/20,1,0,0,0,0
Solomon Islands,SLB,24/11/20,1,0,0,0,0
Solomon Islands,SLB,25/11/20,1,0,0,0,0
Solomon Islands,SLB,26/11/20,1,0,0,0,0
Solomon Islands,SLB,27/11/20,1,0,0,0,0
Solomon Islands,SLB,28/11/20,1,0,0,0,0
Solomon Islands,SLB,29/11/20,1,0,4,0,0
Solomon Islands,SLB,30/11/20,1,0,4,0,0
Solomon Islands,SLB,1/12/20,1,0,4,0,0
Solomon Islands,SLB,2/12/20,1,0,4,0,0
Solomon Islands,SLB,3/12/20,1,0,4,0,0
Solomon Islands,SLB,4/12/20,1,0,4,0,0
Solomon Islands,SLB,5/12/20,1,0,4,0,0
Solomon Islands,SLB,6/12/20,1,0,4,0,0
Solomon Islands,SLB,7/12/20,1,0,4,0,0
Solomon Islands,SLB,8/12/20,1,0,4,0,0
Solomon Islands,SLB,9/12/20,1,0,4,0,0
Solomon Islands,SLB,10/12/20,1,0,4,0,0
Solomon Islands,SLB,11/12/20,1,0,4,0,0
Solomon Islands,SLB,12/12/20,1,0,4,0,0
Solomon Islands,SLB,13/12/20,1,0,4,0,0
Solomon Islands,SLB,14/12/20,1,0,4,0,0
Solomon Islands,SLB,15/12/20,1,0,4,0,0
Solomon Islands,SLB,16/12/20,1,0,4,0,0
Solomon Islands,SLB,17/12/20,1,0,4,0,0
Solomon Islands,SLB,18/12/20,1,0,4,0,0
Solomon Islands,SLB,19/12/20,1,0,4,0,0
Solomon Islands,SLB,20/12/20,1,0,4,0,0
Solomon Islands,SLB,21/12/20,1,0,4,0,0
Solomon Islands,SLB,22/12/20,1,0,4,0,0
Solomon Islands,SLB,23/12/20,1,0,4,0,0
Solomon Islands,SLB,24/12/20,1,0,4,0,0
Solomon Islands,SLB,25/12/20,1,0,4,0,0
Solomon Islands,SLB,26/12/20,1,0,4,0,0
Solomon Islands,SLB,27/12/20,1,0,4,0,0
Solomon Islands,SLB,28/12/20,1,0,4,0,0
Solomon Islands,SLB,29/12/20,1,0,4,0,0
Solomon Islands,SLB,30/12/20,1,0,4,0,0
Solomon Islands,SLB,31/12/20,1,0,4,0,0
Solomon Islands,SLB,1/1/21,1,0,4,0,0
Solomon Islands,SLB,2/1/21,1,0,4,0,0
Solomon Islands,SLB,3/1/21,1,0,4,0,0
Solomon Islands,SLB,4/1/21,1,0,4,0,0
Solomon Islands,SLB,5/1/21,1,0,4,0,0
Solomon Islands,SLB,6/1/21,1,0,4,0,0
Solomon Islands,SLB,7/1/21,1,0,4,0,0
Solomon Islands,SLB,8/1/21,1,0,4,0,0
Solomon Islands,SLB,9/1/21,1,0,4,0,0
Solomon Islands,SLB,10/1/21,1,0,4,0,0
Solomon Islands,SLB,11/1/21,1,0,4,0,0
Solomon Islands,SLB,12/1/21,1,0,4,0,0
Solomon Islands,SLB,13/1/21,1,0,4,0,0
Solomon Islands,SLB,14/1/21,1,0,4,0,0
Solomon Islands,SLB,15/1/21,1,0,4,0,0
Solomon Islands,SLB,16/1/21,1,0,4,0,0
Solomon Islands,SLB,17/1/21,1,0,4,0,0
Solomon Islands,SLB,18/1/21,1,0,4,0,0
Solomon Islands,SLB,19/1/21,1,0,4,0,0
Solomon Islands,SLB,20/1/21,1,0,4,0,0
Solomon Islands,SLB,21/1/21,1,0,4,0,0
Solomon Islands,SLB,22/1/21,1,0,4,0,0
Solomon Islands,SLB,23/1/21,1,0,4,0,0
Solomon Islands,SLB,24/1/21,1,0,4,0,0
Solomon Islands,SLB,25/1/21,1,0,4,0,0
Solomon Islands,SLB,26/1/21,1,0,4,0,0
Solomon Islands,SLB,27/1/21,1,0,4,0,0
Solomon Islands,SLB,28/1/21,1,0,4,0,0
Solomon Islands,SLB,29/1/21,1,0,4,0,0
Solomon Islands,SLB,30/1/21,1,0,4,0,0
Solomon Islands,SLB,31/1/21,1,0,4,0,0
Solomon Islands,SLB,1/2/21,1,0,4,0,0
Solomon Islands,SLB,2/2/21,1,0,4,0,0
Solomon Islands,SLB,3/2/21,1,0,4,0,0
Solomon Islands,SLB,4/2/21,1,0,4,0,0
Solomon Islands,SLB,5/2/21,1,0,4,0,0
Solomon Islands,SLB,6/2/21,1,0,4,0,0
Solomon Islands,SLB,7/2/21,1,0,4,0,0
Solomon Islands,SLB,8/2/21,1,0,4,0,0
Solomon Islands,SLB,9/2/21,1,0,4,0,0
Solomon Islands,SLB,10/2/21,1,0,4,0,0
Solomon Islands,SLB,11/2/21,1,0,4,0,0
Solomon Islands,SLB,12/2/21,1,0,4,0,0
Solomon Islands,SLB,13/2/21,1,0,4,0,0
Solomon Islands,SLB,14/2/21,1,0,4,0,0
